Time_1HZ,Voltage_8.2_B_[V],Shunt_8.2_B_[V],Voltage_9.09_C_[V],Shunt_9.09_C_[V],Voltage_4.1_D_[V],Shunt_4.1_D_[V],Voltage_4.1_E_[V],Shunt_4.1_E[V],Voltage_VarR[V],Shunt_VarR[V],Current_B[A],Power_B[W],Current_C[],Power_C[],Current_D[],Power_D_[],Current_E[],Power_E[],Current_VarR[],Power_VarR[],time
2024-02-02 12:28:31,0.0013688,-0.00047749999999999995,-0.0022040000000000002,-0.00010484,-0.0145018,-0.0025586000000000003,0.0069063,0.0019383999999999998,0.005927699999999999,-0.0014261,0.00047749999999999995,6.5295e-07,0.00010484,2.3134e-07,0.0025586000000000003,3.7e-05,0.0019383999999999998,1.3e-05,0.0014261,8.4453e-06,1970-01-01 00:00:01.450
2024-02-02 12:28:32,0.0013517,-0.00047030000000000005,-0.0021962,-0.00010346000000000002,-0.0144814,-0.0025550000000000004,0.006884899999999999,0.0019413,0.0059218,-0.0014240000000000001,0.00047030000000000005,6.3645e-07,0.00010346000000000002,2.2761e-07,0.0025550000000000004,3.7e-05,0.0019413,1.304e-05,0.0014240000000000001,8.428e-06,1970-01-01 00:00:02.450
2024-02-02 12:28:33,0.0013415,-0.00046730000000000003,-0.0021977000000000003,-0.00011253000000000001,-0.014470199999999999,-0.0025488,0.0068925,0.0019456,0.0059171,-0.001426,0.00046730000000000003,6.2666e-07,0.00011253000000000001,2.4601e-07,0.0025488,3.692e-05,0.0019456,1.335e-05,0.001426,8.4367e-06,1970-01-01 00:00:03.450
2024-02-02 12:28:34,0.0013468,-0.0004638,-0.0022085,-0.00011003999999999998,-0.014460599999999999,-0.0025554,0.006846199999999999,0.0019266,0.005909200000000001,-0.0014229,0.0004638,6.2525e-07,0.00011003999999999998,2.419e-07,0.0025554,3.698e-05,0.0019266,1.3009999999999999e-05,0.0014229,8.4062e-06,1970-01-01 00:00:04.450
2024-02-02 12:28:35,0.0013301,-0.000473,-0.0022050000000000004,-0.00011888,-0.0144515,-0.0025621000000000003,0.006832099999999999,0.0019210999999999998,0.0058913,-0.0014327,0.000473,6.2833e-07,0.00011888,2.5973999999999997e-07,0.0025621000000000003,3.7e-05,0.0019210999999999998,1.3e-05,0.0014327,8.4385e-06,1970-01-01 00:00:05.450
2024-02-02 12:28:36,0.00133,-0.0004724,-0.0021973,-0.00011590000000000001,-0.0144262,-0.0025636,0.0068226,0.0019136000000000001,0.0058811,-0.0014282000000000001,0.0004724,6.2842e-07,0.00011590000000000001,2.5585e-07,0.0025636,3.7e-05,0.0019136000000000001,1.3e-05,0.0014282000000000001,8.3998e-06,1970-01-01 00:00:06.450
2024-02-02 12:28:37,0.0013449,-0.0004833,-0.0022002000000000002,-0.00011310000000000001,-0.014396500000000001,-0.0025561,0.0068003000000000004,0.0019053,0.0058742,-0.0014242,0.0004833,6.502200000000001e-07,0.00011310000000000001,2.476e-07,0.0025561,3.7e-05,0.0019053,1.3e-05,0.0014242,8.3564e-06,1970-01-01 00:00:07.450
2024-02-02 12:28:38,0.001361,-0.0004869,-0.0022079,-0.00010759,-0.014379900000000001,-0.0025675,0.006779199999999999,0.0019047,0.005869500000000001,-0.0014098000000000001,0.0004869,6.6269e-07,0.00010759,2.3546999999999998e-07,0.0025675,3.7e-05,0.0019047,1.3e-05,0.0014098000000000001,8.268700000000001e-06,1970-01-01 00:00:08.450
2024-02-02 12:28:39,0.0013717999999999998,-0.0004808,-0.0022217,-0.00010332,-0.014379,-0.0025667,0.0067637,0.0019004,0.005865899999999999,-0.0014066,0.0004808,6.608300000000001e-07,0.00010332,2.2815000000000001e-07,0.0025667,3.7e-05,0.0019004,1.3e-05,0.0014066,8.254000000000001e-06,1970-01-01 00:00:09.450
2024-02-02 12:28:40,0.0013659000000000002,-0.0004823,-0.0022206000000000005,-9.501e-05,-0.0143961,-0.002562,0.0067467,0.0019042,0.0058683,-0.001362,0.0004823,6.5858e-07,9.501e-05,2.1082e-07,0.002562,3.7e-05,0.0019042,1.3e-05,0.001362,7.9951e-06,1970-01-01 00:00:10.450
2024-02-02 12:28:41,0.0013676,-0.0004890000000000001,-0.0022281000000000002,-9.736e-05,-0.014392499999999999,-0.0025551000000000003,0.0067312,0.0019042,0.005854,-0.0013466,0.0004890000000000001,6.6849e-07,9.736e-05,2.1762e-07,0.0025551000000000003,3.7e-05,0.0019042,1.3e-05,0.0013466,7.88e-06,1970-01-01 00:00:11.450
2024-02-02 12:28:42,0.0013831,-0.0004917999999999999,-0.0022542,-9.541000000000001e-05,-0.014382700000000002,-0.0025529000000000003,0.0067112000000000005,0.0018950999999999998,0.0058391,-0.0013429000000000002,0.0004917999999999999,6.7991e-07,9.541000000000001e-05,2.1507e-07,0.0025529000000000003,3.691e-05,0.0018950999999999998,1.3e-05,0.0013429000000000002,7.8448e-06,1970-01-01 00:00:12.450
2024-02-02 12:28:43,0.0013936999999999999,-0.0004927,-0.0022494999999999998,-9.840999999999999e-05,-0.014380599999999999,-0.0025362,0.0066864,0.00189,0.0058302,-0.0013443,0.0004927,6.8749e-07,9.840999999999999e-05,2.2042999999999997e-07,0.0025362,3.66e-05,0.00189,1.3e-05,0.0013443,7.8328e-06,1970-01-01 00:00:13.450
2024-02-02 12:28:44,0.0014383,-0.0004939,-0.0022567999999999998,-9.418e-05,-0.014375300000000002,-0.0025436,0.006668599999999999,0.0018817,0.0058055,-0.0013493,0.0004939,7.110700000000001e-07,9.418e-05,2.1291999999999998e-07,0.0025436,3.679e-05,0.0018817,1.2869999999999999e-05,0.0013493,7.828999999999999e-06,1970-01-01 00:00:14.450
2024-02-02 12:28:45,0.0014227999999999999,-0.0005005,-0.0022517999999999995,-8.446e-05,-0.014375100000000002,-0.0025526,0.006658600000000001,0.0018869,0.0057971,-0.001335,0.0005005,7.114e-07,8.446e-05,1.8988e-07,0.0025526,3.693e-05,0.0018869,1.283e-05,0.001335,7.743400000000001e-06,1970-01-01 00:00:15.450
2024-02-02 12:28:46,0.0014134,-0.0005008,-0.0022324,-9.145e-05,-0.014377700000000002,-0.0025548000000000003,0.0066451999999999995,0.0018969,0.005772,-0.0013424,0.0005008,7.068e-07,9.145e-05,2.0287000000000002e-07,0.0025548000000000003,3.687e-05,0.0018969,1.3e-05,0.0013424,7.7532e-06,1970-01-01 00:00:16.450
2024-02-02 12:28:47,0.0014553,-0.0005031,-0.0022231,-0.00010067999999999999,-0.0143868,-0.0025549,0.0066276,0.0018932,0.0057693,-0.0013278,0.0005031,7.3e-07,0.00010067999999999999,2.2204e-07,0.0025549,3.7e-05,0.0018932,1.2879999999999999e-05,0.0013278,7.6615e-06,1970-01-01 00:00:17.450
2024-02-02 12:28:48,0.0014386,-0.0005092000000000001,-0.0022301,-0.00010763000000000001,-0.014390700000000001,-0.0025537,0.006601,0.0018858,0.0057586,-0.0013287,0.0005092000000000001,7.3122e-07,0.00010763000000000001,2.3719000000000002e-07,0.0025537,3.691e-05,0.0018858,1.227e-05,0.0013287,7.653900000000001e-06,1970-01-01 00:00:18.450
2024-02-02 12:28:49,0.001423,-0.000504,-0.0022130000000000006,-0.00010167,-0.014403099999999999,-0.0025675,0.0065891000000000005,0.0018781,0.0057512,-0.0013195,0.000504,7.1623e-07,0.00010167,2.2557000000000003e-07,0.0025675,3.6989999999999997e-05,0.0018781,1.2e-05,0.0013195,7.595700000000001e-06,1970-01-01 00:00:19.450
2024-02-02 12:28:50,0.0014222,-0.0004992,-0.0021995,-9.292999999999999e-05,-0.014418400000000001,-0.0025585,0.0065858,0.0018709999999999998,0.0057484,-0.0013257999999999998,0.0004992,7.103e-07,9.292999999999999e-05,2.0472999999999998e-07,0.0025585,3.7e-05,0.0018709999999999998,1.2e-05,0.0013257999999999998,7.62e-06,1970-01-01 00:00:20.450
2024-02-02 12:28:51,0.0014261,-0.0005045,-0.0021956,-9.309e-05,-0.0144418,-0.0025602,0.0065722,0.0018836999999999999,0.0057549,-0.001327,0.0005045,7.1977e-07,9.309e-05,2.0343000000000002e-07,0.0025602,3.7e-05,0.0018836999999999999,1.209e-05,0.001327,7.637099999999998e-06,1970-01-01 00:00:21.450
2024-02-02 12:28:52,0.0014326999999999999,-0.0005062,-0.0022064,-8.681e-05,-0.014458099999999998,-0.0025614,0.0065734,0.0018941,0.0057498,-0.0013736999999999998,0.0005062,7.228e-07,8.681e-05,1.918e-07,0.0025614,3.7e-05,0.0018941,1.2230000000000001e-05,0.0013736999999999998,7.9068e-06,1970-01-01 00:00:22.450
2024-02-02 12:28:53,0.0014421,-0.0005028999999999999,-0.0022165000000000006,-8.797e-05,-0.0144753,-0.0025618000000000004,0.0065764000000000005,0.0018889,0.00574,-0.0013901,0.0005028999999999999,7.2515e-07,8.797e-05,1.9525999999999996e-07,0.0025618000000000004,3.7e-05,0.0018889,1.216e-05,0.0013901,7.9821e-06,1970-01-01 00:00:23.450
2024-02-02 12:28:54,0.0014475999999999998,-0.0004949,-0.0022057,-8.839e-05,-0.0144894,-0.0025718,0.0065805,0.0018823,0.005734100000000001,-0.0013890999999999999,0.0004949,7.1769e-07,8.839e-05,1.9494999999999998e-07,0.0025718,3.7e-05,0.0018823,1.202e-05,0.0013890999999999999,7.9749e-06,1970-01-01 00:00:24.450
2024-02-02 12:28:55,0.0014667999999999999,-0.000503,-0.0021951,-7.753e-05,-0.014493500000000001,-0.0025691,0.0065828000000000015,0.001892,0.0057387,-0.0013857,0.000503,7.395800000000001e-07,7.753e-05,1.7036999999999998e-07,0.0025691,3.7e-05,0.001892,1.224e-05,0.0013857,7.9577e-06,1970-01-01 00:00:25.450
2024-02-02 12:28:56,0.0014756,-0.0004971999999999999,-0.0021913,-8.942000000000001e-05,-0.0144927,-0.0025647,0.0065968,0.0018939999999999999,0.005743900000000001,-0.0013935,0.0004971999999999999,7.3685e-07,8.942000000000001e-05,1.9540000000000002e-07,0.0025647,3.7e-05,0.0018939999999999999,1.237e-05,0.0013935,8.0087e-06,1970-01-01 00:00:26.450
2024-02-02 12:28:57,0.0014693,-0.0004944999999999999,-0.0021968,-9.782000000000001e-05,-0.0144973,-0.0025661,0.006611700000000001,0.0019064000000000002,0.0057374,-0.001397,0.0004944999999999999,7.283099999999999e-07,9.782000000000001e-05,2.1497e-07,0.0025661,3.7e-05,0.0019064000000000002,1.293e-05,0.001397,8.014e-06,1970-01-01 00:00:27.450
2024-02-02 12:28:58,0.0014721,-0.0005021,-0.0021935,-0.00010229,-0.014511000000000001,-0.0025706,0.0066161,0.0018912000000000002,0.005742700000000001,-0.0013885999999999998,0.0005021,7.4034e-07,0.00010229,2.2467e-07,0.0025706,3.7e-05,0.0018912000000000002,1.236e-05,0.0013885999999999998,7.9676e-06,1970-01-01 00:00:28.450
2024-02-02 12:28:59,0.0014681,-0.0005093999999999999,-0.0022048000000000002,-9.286e-05,-0.0145314,-0.0025729999999999998,0.006607600000000001,0.0018821999999999999,0.0057395,-0.0013881999999999998,0.0005093999999999999,7.4654e-07,9.286e-05,2.0493e-07,0.0025729999999999998,3.721e-05,0.0018821999999999999,1.201e-05,0.0013881999999999998,7.9699e-06,1970-01-01 00:00:29.450
2024-02-02 12:29:00,0.0014789,-0.0005223999999999999,-0.0022172,-9.382e-05,-0.014541799999999999,-0.0025729,0.006614200000000001,0.0018882,0.0057391000000000005,-0.0013837,0.0005223999999999999,7.725699999999999e-07,9.382e-05,2.0779e-07,0.0025729,3.7359999999999995e-05,0.0018882,1.247e-05,0.0013837,7.942000000000001e-06,1970-01-01 00:00:30.450
2024-02-02 12:29:01,0.0014807,-0.0005181,-0.0022118000000000003,-8.789e-05,-0.0145508,-0.002583,0.006616800000000001,0.0018965,0.005738399999999999,-0.001371,0.0005181,7.6588e-07,8.789e-05,1.9391000000000002e-07,0.002583,3.770000000000001e-05,0.0018965,1.2969999999999998e-05,0.001371,7.8746e-06,1970-01-01 00:00:31.450
2024-02-02 12:29:02,0.0014968,-0.0005155,-0.0022031000000000004,-8.264000000000001e-05,-0.014563799999999998,-0.0025785,0.0066277,0.0018918999999999997,0.0057451,-0.0013725,0.0005155,7.695100000000001e-07,8.264000000000001e-05,1.819e-07,0.0025785,3.753e-05,0.0018918999999999997,1.283e-05,0.0013725,7.893899999999999e-06,1970-01-01 00:00:32.450
2024-02-02 12:29:03,0.0015174,-0.0004983,-0.0022105,-8.687e-05,-0.0145792,-0.0025799,0.0066174,0.0019089000000000003,0.0057391,-0.001379,0.0004983,7.5666e-07,8.687e-05,1.9139e-07,0.0025799,3.785e-05,0.0019089000000000003,1.2969999999999998e-05,0.001379,7.9156e-06,1970-01-01 00:00:33.450
2024-02-02 12:29:04,0.001547,-0.0005052,-0.0022237,-8.561e-05,-0.014584,-0.002589,0.0066055,0.0019143,0.0057401,-0.0013794999999999999,0.0005052,7.8294e-07,8.561e-05,1.8996e-07,0.002589,3.8e-05,0.0019143,1.3e-05,0.0013794999999999999,7.916500000000001e-06,1970-01-01 00:00:34.450
2024-02-02 12:29:05,0.0015455999999999998,-0.0005105,-0.0022239,-8.778e-05,-0.0145707,-0.0025864,0.006614,0.0019019999999999998,0.005738399999999999,-0.0013728,0.0005105,7.905300000000001e-07,8.778e-05,1.9545000000000002e-07,0.0025864,3.783e-05,0.0019019999999999998,1.27e-05,0.0013728,7.880100000000001e-06,1970-01-01 00:00:35.450
2024-02-02 12:29:06,0.0015496,-0.000511,-0.0022265,-9.134e-05,-0.0145787,-0.0025784,0.006597400000000001,0.0018897,0.0057314,-0.0013689,0.000511,7.922699999999999e-07,9.134e-05,2.0366e-07,0.0025784,3.787e-05,0.0018897,1.205e-05,0.0013689,7.8457e-06,1970-01-01 00:00:36.450
2024-02-02 12:29:07,0.0015502,-0.0005164999999999999,-0.0022276,-9.36e-05,-0.0145827,-0.0025734,0.006602800000000001,0.0018911000000000002,0.0057168,-0.0013678,0.0005164999999999999,8.028200000000001e-07,9.36e-05,2.0810000000000002e-07,0.0025734,3.745e-05,0.0018911000000000002,1.2329999999999999e-05,0.0013678,7.819499999999999e-06,1970-01-01 00:00:37.450
2024-02-02 12:29:08,0.0015572,-0.0005191999999999999,-0.0022478999999999997,-9.425e-05,-0.014585599999999999,-0.0025705,0.0066141,0.0018981999999999998,0.0056997,-0.0013639,0.0005191999999999999,8.097900000000001e-07,9.425e-05,2.103e-07,0.0025705,3.742e-05,0.0018981999999999998,1.282e-05,0.0013639,7.7771e-06,1970-01-01 00:00:38.450
2024-02-02 12:29:09,0.0015658999999999998,-0.0005185999999999999,-0.0022634,-8.767e-05,-0.0145922,-0.0025773,0.0066227,0.0019034,0.0056928,-0.0013704000000000001,0.0005185999999999999,8.1123e-07,8.767e-05,1.9685e-07,0.0025773,3.773e-05,0.0019034,1.299e-05,0.0013704000000000001,7.8026e-06,1970-01-01 00:00:39.450
2024-02-02 12:29:10,0.0015810000000000002,-0.0005143,-0.0022814,-9.39e-05,-0.014593,-0.0025854,0.0066164,0.0018973,0.0056972,-0.0013720999999999998,0.0005143,8.1176e-07,9.39e-05,2.1408e-07,0.0025854,3.779e-05,0.0018973,1.2859999999999999e-05,0.0013720999999999998,7.8209e-06,1970-01-01 00:00:40.450
2024-02-02 12:29:11,0.001602,-0.000513,-0.0022967,-0.00010012999999999999,-0.014608699999999999,-0.0025824999999999997,0.0066058,0.0018908999999999998,0.0056696,-0.0013635,0.000513,8.2026e-07,0.00010012999999999999,2.3039000000000001e-07,0.0025824999999999997,3.791000000000001e-05,0.0018908999999999998,1.23e-05,0.0013635,7.7349e-06,1970-01-01 00:00:41.450
2024-02-02 12:29:12,0.0016026999999999999,-0.0005153,-0.0023127,-9.853e-05,-0.0146075,-0.0025814,0.0066096,0.0018717999999999999,0.0056660999999999994,-0.0013599,0.0005153,8.2479e-07,9.853e-05,2.2623999999999997e-07,0.0025814,3.7810000000000006e-05,0.0018717999999999999,1.2e-05,0.0013599,7.7021e-06,1970-01-01 00:00:42.450
2024-02-02 12:29:13,0.0015951,-0.0005158000000000001,-0.0023252999999999998,-9.065e-05,-0.014611099999999998,-0.0025895,0.0066206,0.001882,0.0056573,-0.0013607,0.0005158000000000001,8.2372e-07,9.065e-05,2.1132e-07,0.0025895,3.799e-05,0.001882,1.231e-05,0.0013607,7.6989e-06,1970-01-01 00:00:43.450
2024-02-02 12:29:14,0.0016046,-0.0005139,-0.0023391,-8.386e-05,-0.014605799999999999,-0.0025981,0.0066213999999999995,0.0018813,0.0056432999999999995,-0.0013520000000000001,0.0005139,8.256599999999999e-07,8.386e-05,1.9606e-07,0.0025981,3.8e-05,0.0018813,1.219e-05,0.0013520000000000001,7.632200000000001e-06,1970-01-01 00:00:44.450
2024-02-02 12:29:15,0.0016136000000000002,-0.0005157,-0.002336,-8.671e-05,-0.0145978,-0.0025872,0.0066133,0.0018816,0.0056373,-0.0013504,0.0005157,8.3214e-07,8.671e-05,2.0225e-07,0.0025872,3.8e-05,0.0018816,1.2e-05,0.0013504,7.6110000000000005e-06,1970-01-01 00:00:45.450
2024-02-02 12:29:16,0.0016123,-0.0005111,-0.0023456,-8.985e-05,-0.0146089,-0.0025959,0.0066097000000000005,0.0018807000000000001,0.0056272,-0.0013507,0.0005111,8.252200000000001e-07,8.985e-05,2.1018e-07,0.0025959,3.8e-05,0.0018807000000000001,1.2e-05,0.0013507,7.606e-06,1970-01-01 00:00:46.450
2024-02-02 12:29:17,0.0016003,-0.0005246,-0.0023523000000000003,-8.648e-05,-0.014622,-0.002598,0.006610100000000001,0.0018754,0.005623,-0.0012935000000000002,0.0005246,8.3817e-07,8.648e-05,2.0395000000000002e-07,0.002598,3.8e-05,0.0018754,1.2e-05,0.0012935000000000002,7.2755e-06,1970-01-01 00:00:47.450
2024-02-02 12:29:18,0.0015921000000000002,-0.0005268,-0.0023498,-9.571e-05,-0.0146372,-0.0025938,0.0065899,0.0018727999999999998,0.0056175,-0.0012701000000000001,0.0005268,8.3819e-07,9.571e-05,2.2554e-07,0.0025938,3.8e-05,0.0018727999999999998,1.2e-05,0.0012701000000000001,7.1374e-06,1970-01-01 00:00:48.450
2024-02-02 12:29:19,0.0015865,-0.000526,-0.0023480000000000003,-0.00010308000000000001,-0.0146315,-0.0025852,0.006588000000000001,0.0018716,0.0056146,-0.0012753,0.000526,8.359199999999999e-07,0.00010308000000000001,2.4160000000000005e-07,0.0025852,3.795e-05,0.0018716,1.2e-05,0.0012753,7.1571e-06,1970-01-01 00:00:49.450
2024-02-02 12:29:20,0.0015890000000000001,-0.0005288999999999999,-0.0023387,-0.00010546,-0.0146233,-0.002582,0.006575200000000001,0.0018826,0.0056142,-0.0012897,0.0005288999999999999,8.4011e-07,0.00010546,2.4654000000000004e-07,0.002582,3.795e-05,0.0018826,1.2e-05,0.0012897,7.2337e-06,1970-01-01 00:00:50.450
2024-02-02 12:29:21,0.0016044,-0.0005208,-0.0023195,-0.00010564000000000001,-0.0146239,-0.0025792,0.006561,0.0018862999999999998,0.005605199999999999,-0.0013067,0.0005208,8.3516e-07,0.00010564000000000001,2.4357e-07,0.0025792,3.796e-05,0.0018862999999999998,1.2e-05,0.0013067,7.320700000000001e-06,1970-01-01 00:00:51.450
2024-02-02 12:29:22,0.0016081000000000001,-0.0005174,-0.0023053,-0.00010511000000000002,-0.014623800000000001,-0.0025724,0.0065491,0.0018887,0.0056033,-0.001268,0.0005174,8.3226e-07,0.00010511000000000002,2.4059e-07,0.0025724,3.794e-05,0.0018887,1.2e-05,0.001268,7.0979e-06,1970-01-01 00:00:52.450
2024-02-02 12:29:23,0.0016240999999999998,-0.0005287,-0.0022921,-0.0001135,-0.014615499999999998,-0.0025783,0.0065483,0.0018981999999999998,0.0055931,-0.0012841,0.0005287,8.590700000000001e-07,0.0001135,2.5739e-07,0.0025783,3.7930000000000004e-05,0.0018981999999999998,1.215e-05,0.0012841,7.1757e-06,1970-01-01 00:00:53.450
2024-02-02 12:29:24,0.0016324000000000002,-0.0005237,-0.0022911999999999997,-0.00010526,-0.014616599999999999,-0.0025699,0.0065692,0.0019037,0.005598400000000001,-0.0013244,0.0005237,8.5519e-07,0.00010526,2.4002e-07,0.0025699,3.770000000000001e-05,0.0019037,1.26e-05,0.0013244,7.4146999999999995e-06,1970-01-01 00:00:54.450
2024-02-02 12:29:25,0.0016311,-0.0005229,-0.0022905,-0.00010039999999999999,-0.0146334,-0.0025808,0.0065566,0.0019085,0.0056024,-0.0013477,0.0005229,8.5332e-07,0.00010039999999999999,2.3255e-07,0.0025808,3.7970000000000004e-05,0.0019085,1.2550000000000002e-05,0.0013477,7.5578e-06,1970-01-01 00:00:55.450
2024-02-02 12:29:26,0.0016430999999999998,-0.0005291,-0.0023076,-0.00010172,-0.014648,-0.0025829,0.0065345,0.0019106000000000001,0.005599,-0.0013407,0.0005291,8.6846e-07,0.00010172,2.3521e-07,0.0025829,3.8e-05,0.0019106000000000001,1.2479999999999999e-05,0.0013407,7.512299999999999e-06,1970-01-01 00:00:56.450
2024-02-02 12:29:27,0.0016462,-0.0005204,-0.0023243,-0.00010547,-0.0146622,-0.0025922,0.0065206,0.0018939999999999999,0.0055983,-0.0013343,0.0005204,8.5674e-07,0.00010547,2.4482e-07,0.0025922,3.8e-05,0.0018939999999999999,1.202e-05,0.0013343,7.469799999999999e-06,1970-01-01 00:00:57.450
2024-02-02 12:29:28,0.0016552000000000001,-0.0005119,-0.0023317999999999998,-9.748000000000001e-05,-0.0146681,-0.0025802,0.0064999,0.0018809,0.005591700000000001,-0.0013437000000000002,0.0005119,8.4915e-07,9.748000000000001e-05,2.2777000000000003e-07,0.0025802,3.8e-05,0.0018809,1.2e-05,0.0013437000000000002,7.5188e-06,1970-01-01 00:00:58.450
2024-02-02 12:29:29,0.0016551,-0.0005117,-0.0023283,-8.123e-05,-0.014677700000000002,-0.0025823,0.0064946000000000005,0.0018741,0.0055829,-0.0013334,0.0005117,8.483499999999999e-07,8.123e-05,1.8876e-07,0.0025823,3.8e-05,0.0018741,1.2e-05,0.0013334,7.440099999999999e-06,1970-01-01 00:00:59.450
2024-02-02 12:29:30,0.0016618000000000002,-0.0005199,-0.0023316,-9.339e-05,-0.014688600000000001,-0.0025938,0.0064913,0.0018800000000000002,0.0055691,-0.0012772,0.0005199,8.6463e-07,9.339e-05,2.1767e-07,0.0025938,3.8e-05,0.0018800000000000002,1.2e-05,0.0012772,7.1065e-06,1970-01-01 00:01:00.450
2024-02-02 12:29:31,0.0016654000000000003,-0.0005177,-0.002352,-0.00010368000000000001,-0.0146816,-0.0025890999999999996,0.006469600000000001,0.0018880000000000001,0.0055618,-0.001265,0.0005177,8.6411e-07,0.00010368000000000001,2.4397000000000003e-07,0.0025890999999999996,3.8e-05,0.0018880000000000001,1.2e-05,0.001265,7.0341999999999995e-06,1970-01-01 00:01:01.450
2024-02-02 12:29:32,0.0016627,-0.0005210999999999999,-0.002356,-9.341e-05,-0.0146839,-0.0026005,0.0064611,0.0018751,0.0055613,-0.0012743000000000001,0.0005210999999999999,8.6733e-07,9.341e-05,2.2073e-07,0.0026005,3.8e-05,0.0018751,1.2e-05,0.0012743000000000001,7.0851999999999995e-06,1970-01-01 00:01:02.450
2024-02-02 12:29:33,0.0016578000000000003,-0.0005144,-0.0023547,-9.418e-05,-0.0147066,-0.0025984,0.0064533,0.0018777,0.005565,-0.0012749000000000003,0.0005144,8.554699999999999e-07,9.418e-05,2.2216e-07,0.0025984,3.8049999999999997e-05,0.0018777,1.2e-05,0.0012749000000000003,7.0891e-06,1970-01-01 00:01:03.450
2024-02-02 12:29:34,0.0016546000000000002,-0.0005157,-0.0023472,-9.279e-05,-0.0147204,-0.0026032,0.0064399999999999995,0.0018700000000000001,0.005559400000000001,-0.0012867999999999998,0.0005157,8.5349e-07,9.279e-05,2.1847e-07,0.0026032,3.8049999999999997e-05,0.0018700000000000001,1.2e-05,0.0012867999999999998,7.150799999999999e-06,1970-01-01 00:01:04.450
2024-02-02 12:29:35,0.0016367,-0.0005164999999999999,-0.0023346,-0.00010177999999999999,-0.014730499999999999,-0.0026043999999999998,0.0064306,0.0018709999999999998,0.0055438,-0.0012680999999999999,0.0005164999999999999,8.4627e-07,0.00010177999999999999,2.3983999999999996e-07,0.0026043999999999998,3.8100000000000005e-05,0.0018709999999999998,1.2e-05,0.0012680999999999999,7.036899999999999e-06,1970-01-01 00:01:05.450
2024-02-02 12:29:36,0.0016295999999999997,-0.0005141,-0.0023027,-9.351e-05,-0.014746700000000001,-0.0026049999999999997,0.0064277,0.0018720999999999998,0.0055322999999999995,-0.0012598,0.0005141,8.363799999999999e-07,9.351e-05,2.1644e-07,0.0026049999999999997,3.834e-05,0.0018720999999999998,1.2e-05,0.0012598,6.9725e-06,1970-01-01 00:01:06.450
2024-02-02 12:29:37,0.0016157,-0.000507,-0.0022793,-9.33e-05,-0.014760800000000001,-0.0026068999999999997,0.0064359,0.0018656000000000002,0.0055137,-0.0012590000000000001,0.000507,8.208499999999999e-07,9.33e-05,2.1343e-07,0.0026068999999999997,3.827e-05,0.0018656000000000002,1.2e-05,0.0012590000000000001,6.937400000000001e-06,1970-01-01 00:01:07.450
2024-02-02 12:29:38,0.0016153,-0.0005093000000000001,-0.0022936000000000002,-9.893e-05,-0.014760599999999999,-0.0026091,0.006440799999999999,0.0018667,0.0054953,-0.0012661,0.0005093000000000001,8.2336e-07,9.893e-05,2.2790000000000002e-07,0.0026091,3.85e-05,0.0018667,1.2e-05,0.0012661,6.960999999999999e-06,1970-01-01 00:01:08.450
2024-02-02 12:29:39,0.0016219000000000001,-0.0004967,-0.0022764,-0.00010572999999999999,-0.0147645,-0.0025977,0.006428400000000001,0.0018717999999999999,0.0054943,-0.0012688,0.0004967,8.0559e-07,0.00010572999999999999,2.403e-07,0.0025977,3.824e-05,0.0018717999999999999,1.2e-05,0.0012688,6.9678000000000004e-06,1970-01-01 00:01:09.450
2024-02-02 12:29:40,0.0016441000000000001,-0.0005017,-0.0022738999999999997,-0.00010499999999999999,-0.014766499999999998,-0.0026013,0.006423099999999999,0.0018535000000000003,0.0055008,-0.0012639,0.0005017,8.251500000000001e-07,0.00010499999999999999,2.3824e-07,0.0026013,3.837e-05,0.0018535000000000003,1.2e-05,0.0012639,6.954e-06,1970-01-01 00:01:10.450
2024-02-02 12:29:41,0.0016592,-0.0005057000000000001,-0.0022823,-0.00010033,-0.0147646,-0.0026008999999999997,0.0064073,0.0018501,0.0054916,-0.0012791999999999999,0.0005057000000000001,8.412399999999999e-07,0.00010033,2.3062e-07,0.0026008999999999997,3.833e-05,0.0018501,1.2e-05,0.0012791999999999999,7.025199999999999e-06,1970-01-01 00:01:11.450
2024-02-02 12:29:42,0.0016649,-0.0005041,-0.0022833,-9.665e-05,-0.014751599999999998,-0.0025968,0.0063954,0.0018566,0.005489,-0.0012744000000000002,0.0005041,8.423299999999999e-07,9.665e-05,2.2281e-07,0.0025968,3.808e-05,0.0018566,1.2e-05,0.0012744000000000002,7.0029e-06,1970-01-01 00:01:12.450
2024-02-02 12:29:43,0.0016695999999999998,-0.0005037,-0.0022823,-0.00010843,-0.0147537,-0.0025995000000000002,0.0063988000000000005,0.0018540999999999998,0.005484999999999999,-0.0012771000000000002,0.0005037,8.410800000000001e-07,0.00010843,2.4491e-07,0.0025995000000000002,3.817e-05,0.0018540999999999998,1.2e-05,0.0012771000000000002,7.0053000000000005e-06,1970-01-01 00:01:13.450
2024-02-02 12:29:44,0.001677,-0.0005093000000000001,-0.0022941,-0.00010856000000000002,-0.014771700000000002,-0.0026079,0.0064101,0.001838,0.0054808999999999995,-0.0012670000000000001,0.0005093000000000001,8.562299999999999e-07,0.00010856000000000002,2.5042e-07,0.0026079,3.842e-05,0.001838,1.2e-05,0.0012670000000000001,6.9408e-06,1970-01-01 00:01:14.450
