Time, T_A[degC], T_B[degC], T_C[degC], T_D[degC]
2300.632,22.0,28.94,22.87,28.19
2302.741,22.0,28.94,22.87,28.19
2304.809,22.0,28.87,22.87,28.19
2306.891,22.0,28.87,22.87,28.12
2308.966,22.0,28.87,22.87,28.12
2311.046,22.0,28.87,22.87,28.06
2313.166,22.0,28.87,22.87,28.06
2315.245,22.0,28.81,22.87,28.06
2317.316,22.0,28.81,22.87,28.06
2319.425,22.0,28.81,22.87,28.0
2321.487,22.0,28.81,22.87,28.0
2323.553,22.0,28.81,22.81,28.0
2325.669,22.0,28.75,22.81,28.0
2327.738,22.0,28.75,22.87,27.94
2329.81,22.0,28.75,22.81,28.0
2331.89,22.0,28.75,22.81,27.94
2334.01,22.0,28.75,22.81,27.94
2336.088,22.0,28.69,22.81,27.94
2338.161,22.0,28.69,22.81,27.94
2340.225,22.0,28.69,22.81,27.87
2342.315,22.0,28.69,22.81,27.87
2344.387,22.0,28.69,22.81,27.87
2346.472,22.0,28.69,22.81,27.87
2348.587,22.0,28.62,22.81,27.81
2350.653,22.0,28.62,22.81,27.81
2352.721,22.0,28.62,22.81,27.75
2354.801,22.0,28.56,22.75,27.81
2356.902,22.0,28.56,22.81,27.75
2358.979,22.0,28.56,22.75,27.75
2361.084,22.0,28.56,22.75,27.75
2363.17,22.0,28.56,22.75,27.75
2365.24,22.0,28.5,22.75,27.69
2367.309,22.0,28.5,22.75,27.69
2369.429,22.0,28.5,22.75,27.69
2371.509,22.0,28.5,22.75,27.69
2373.582,22.0,28.44,22.75,27.69
2375.645,22.0,28.44,22.75,27.62
2377.757,22.0,28.44,22.75,27.62
2379.836,22.0,28.44,22.75,27.62
2381.894,22.0,28.44,22.75,27.56
2384.002,22.0,28.37,22.75,27.56
2386.056,22.0,28.37,22.75,27.56
2388.164,22.0,28.37,22.75,27.56
2390.234,22.0,28.37,22.69,27.5
2392.312,22.0,28.31,22.75,27.5
2394.412,22.0,28.31,22.75,27.5
2396.474,22.0,28.31,22.69,27.44
2398.585,22.0,28.31,22.69,27.44
2400.638,22.0,28.31,22.75,27.44
2402.75,22.0,28.25,22.69,27.44
2404.82,22.0,28.25,22.69,27.44
2406.9,22.0,28.25,22.69,27.44
2408.97,22.0,28.25,22.69,27.37
2411.082,22.0,28.19,22.69,27.37
2413.17,22.0,28.19,22.69,27.37
2415.232,22.0,28.19,22.69,27.37
2417.303,22.0,28.19,22.69,27.37
2419.407,22.0,28.19,22.69,27.31
2421.481,22.0,28.19,22.69,27.31
2423.555,22.0,28.12,22.69,27.31
2425.677,22.0,28.12,22.69,27.31
2427.741,22.0,28.12,22.69,27.25
2429.808,22.0,28.12,22.69,27.25
2431.915,22.0,28.06,22.69,27.25
2433.984,22.0,28.06,22.69,27.25
2436.09,22.0,28.12,22.62,27.19
2438.165,22.0,28.06,22.62,27.19
2440.229,22.0,28.06,22.62,27.19
2442.335,22.0,28.0,22.62,27.19
2444.397,22.0,28.0,22.62,27.12
2446.499,22.0,28.0,22.62,27.12
2448.563,22.0,27.94,22.62,27.12
2450.684,22.0,28.0,22.62,27.12
2452.765,22.0,27.94,22.62,27.06
2454.845,22.0,27.94,22.62,27.06
2456.906,22.0,27.94,22.62,27.06
2459.011,22.0,27.94,22.62,27.06
2461.1,22.0,27.94,22.62,27.06
2463.154,22.0,27.87,22.62,27.06
2465.23,22.0,27.87,22.62,27.0
2467.326,22.0,27.87,22.62,27.0
2469.395,22.0,27.87,22.62,27.0
2471.508,22.0,27.87,22.62,27.0
2473.578,22.0,27.87,22.62,27.0
2475.688,22.0,27.81,22.62,26.94
2477.752,22.0,27.81,22.62,26.94
2479.813,22.0,27.81,22.62,26.94
2481.93,22.0,27.81,22.62,26.94
2484.009,22.0,27.81,22.62,26.87
2486.081,22.0,27.75,22.62,26.87
2488.193,22.0,27.75,22.62,26.87
2490.252,22.0,27.75,22.62,26.87
2492.348,22.0,27.69,22.56,26.81
2494.419,22.0,27.69,22.62,26.81
2496.496,22.0,27.69,22.56,26.81
2498.604,22.0,27.69,22.56,26.81
2500.658,22.0,27.69,22.56,26.75
2502.774,22.0,27.69,22.62,26.75
2504.838,22.0,27.69,22.56,26.75
2506.943,22.0,27.62,22.56,26.75
2508.99,22.0,27.62,22.56,26.75
2511.098,22.0,27.62,22.56,26.69
2513.16,22.0,27.62,22.56,26.69
2515.278,22.0,27.62,22.56,26.69
2517.326,22.0,27.56,22.56,26.69
2519.422,22.0,27.56,22.56,26.69
2521.493,22.0,27.56,22.56,26.62
2523.606,22.0,27.56,22.56,26.62
2525.686,22.0,27.56,22.56,26.62
2527.76,22.0,27.5,22.56,26.62
2529.829,22.0,27.5,22.56,26.56
2531.907,22.0,27.5,22.56,26.56
2534.025,21.5,27.5,22.56,26.56
2536.091,22.0,27.5,22.56,26.56
2538.164,21.5,27.44,22.56,26.56
2540.271,21.5,27.5,22.56,26.5
2542.343,21.5,27.44,22.56,26.5
2544.456,21.5,27.44,22.56,26.5
2546.53,21.5,27.44,22.56,26.5
2548.598,21.5,27.44,22.56,26.5
2550.664,21.5,27.44,22.56,26.5
2552.759,21.5,27.37,22.5,26.44
2554.844,21.5,27.37,22.56,26.44
2556.956,21.5,27.37,22.56,26.44
2559.018,21.5,27.37,22.5,26.44
2561.091,21.5,27.37,22.5,26.44
2563.177,21.5,27.37,22.5,26.37
2565.286,21.5,27.31,22.5,26.37
2567.363,21.5,27.31,22.5,26.37
2569.431,21.5,27.31,22.5,26.37
2571.528,21.5,27.31,22.5,26.37
2573.611,21.5,27.31,22.5,26.37
2575.674,21.5,27.31,22.5,26.31
2577.778,21.5,27.25,22.5,26.31
2579.842,21.5,27.25,22.5,26.31
2581.925,21.5,27.25,22.5,26.31
2584.036,21.5,27.25,22.5,26.31
2586.099,21.5,27.19,22.5,26.25
2588.193,21.5,27.19,22.5,26.25
2590.26,21.5,27.19,22.5,26.25
2592.355,21.5,27.19,22.5,26.25
2594.424,21.5,27.19,22.44,26.25
2596.533,21.5,27.19,22.5,26.25
2598.6,21.5,27.19,22.5,26.19
2600.68,21.5,27.12,22.44,26.19
2602.795,21.5,27.12,22.44,26.19
2604.857,21.5,27.12,22.44,26.19
2606.958,21.5,27.12,22.44,26.19
2609.02,21.5,27.12,22.44,26.19
2611.137,21.5,27.12,22.44,26.19
2613.184,21.5,27.06,22.44,26.12
2615.298,21.5,27.12,22.44,26.12
2617.376,21.5,27.06,22.44,26.12
2619.445,21.5,27.06,22.44,26.12
2621.552,21.5,27.06,22.44,26.12
2623.61,21.5,27.06,22.44,26.06
2625.719,21.5,27.06,22.44,26.06
2627.79,21.5,27.0,22.44,26.06
2629.865,21.5,27.0,22.44,26.06
