Time_1HZ, T_A[degC], T_B[degC], T_C[degC], T_D[degC]
2023-11-07 12:56:39,2.5,59.13,-0.19,63.06
2023-11-07 12:56:40,2.5,59.190000000000005,-0.19,63.123333333333335
2023-11-07 12:56:41,2.5,59.25,-0.19,63.18666666666667
2023-11-07 12:56:42,2.5,59.31,-0.19,63.25
2023-11-07 12:56:43,2.5,59.405,-0.19,63.345
2023-11-07 12:56:44,2.5,59.5,-0.19,63.44
2023-11-07 12:56:45,2.5,59.565,-0.19,63.535
2023-11-07 12:56:46,2.5,59.63,-0.19,63.63
2023-11-07 12:56:47,2.5,59.72,-0.155,63.72
2023-11-07 12:56:48,2.5,59.81,-0.12,63.81
2023-11-07 12:56:49,2.5,59.875,-0.12,63.905
2023-11-07 12:56:50,2.5,59.94,-0.12,64.0
2023-11-07 12:56:51,2.5,60.035,-0.12,64.06
2023-11-07 12:56:52,2.5,60.13,-0.12,64.12
2023-11-07 12:56:53,2.5,60.19,-0.12,64.215
2023-11-07 12:56:54,2.5,60.25,-0.12,64.31
2023-11-07 12:56:55,2.5,60.315,-0.12,64.405
2023-11-07 12:56:56,2.5,60.38,-0.12,64.5
2023-11-07 12:56:57,2.5,60.47,-0.12,64.56
2023-11-07 12:56:58,2.5,60.56,-0.12,64.62
2023-11-07 12:56:59,2.5,60.625,-0.09,64.715
2023-11-07 12:57:00,2.5,60.69,-0.06,64.81
2023-11-07 12:57:01,2.5,60.785,-0.06,64.905
2023-11-07 12:57:02,2.5,60.88,-0.06,65.0
2023-11-07 12:57:03,2.5,60.940000000000005,-0.08,65.06333333333333
2023-11-07 12:57:04,2.5,61.0,-0.1,65.12666666666667
2023-11-07 12:57:05,2.5,61.06,-0.12,65.19
2023-11-07 12:57:06,2.5,61.125,-0.09,65.28
2023-11-07 12:57:07,2.5,61.19,-0.06,65.37
2023-11-07 12:57:08,2.5,61.285,-0.06,65.435
2023-11-07 12:57:09,2.5,61.38,-0.06,65.5
2023-11-07 12:57:10,2.5,61.44,-0.06,65.595
2023-11-07 12:57:11,2.5,61.5,-0.06,65.69
2023-11-07 12:57:12,2.5,61.595,-0.06,65.78
2023-11-07 12:57:13,2.5,61.69,-0.06,65.87
2023-11-07 12:57:14,2.5,61.75,-0.06,65.965
2023-11-07 12:57:15,2.5,61.81,-0.06,66.06
2023-11-07 12:57:16,2.5,61.905,-0.03,66.155
2023-11-07 12:57:17,2.5,62.0,0.0,66.25
2023-11-07 12:57:18,2.5,62.065,0.0,66.345
2023-11-07 12:57:19,2.5,62.13,0.0,66.44
2023-11-07 12:57:20,2.5,62.22,0.0,66.5
2023-11-07 12:57:21,2.5,62.31,0.0,66.56
2023-11-07 12:57:22,2.5,62.375,0.0,66.655
2023-11-07 12:57:23,2.5,62.44,0.0,66.75
2023-11-07 12:57:24,2.5,62.5,0.0,66.845
2023-11-07 12:57:25,2.5,62.56,0.0,66.94
2023-11-07 12:57:26,2.5,62.655,0.0,67.03
2023-11-07 12:57:27,2.5,62.75,0.0,67.12
2023-11-07 12:57:28,2.75,62.815,0.0,67.185
2023-11-07 12:57:29,3.0,62.88,0.0,67.25
2023-11-07 12:57:30,3.0,62.92,0.0,67.31333333333333
2023-11-07 12:57:31,3.0,62.96,0.0,67.37666666666667
2023-11-07 12:57:32,3.0,63.0,0.0,67.44
2023-11-07 12:57:33,3.0,63.095,0.03,67.53
2023-11-07 12:57:34,3.0,63.19,0.06,67.62
2023-11-07 12:57:35,3.0,63.25,0.06,67.715
2023-11-07 12:57:36,3.0,63.31,0.06,67.81
2023-11-07 12:57:37,3.0,63.405,0.06,67.875
2023-11-07 12:57:38,3.0,63.5,0.06,67.94
2023-11-07 12:57:39,3.0,63.565,0.06,68.03
2023-11-07 12:57:40,3.0,63.63,0.06,68.12
2023-11-07 12:57:41,3.0,63.72,0.06,68.215
2023-11-07 12:57:42,3.0,63.81,0.06,68.31
2023-11-07 12:57:43,3.0,63.875,0.06,68.405
2023-11-07 12:57:44,3.0,63.94,0.06,68.5
2023-11-07 12:57:45,3.0,64.03,0.06,68.595
2023-11-07 12:57:46,3.0,64.12,0.06,68.69
2023-11-07 12:57:47,3.0,64.185,0.06,68.75
2023-11-07 12:57:48,3.0,64.25,0.06,68.81
2023-11-07 12:57:49,3.0,64.345,0.06,68.905
2023-11-07 12:57:50,3.0,64.44,0.06,69.0
2023-11-07 12:57:51,3.0,64.5,0.06,69.095
2023-11-07 12:57:52,3.0,64.56,0.06,69.19
2023-11-07 12:57:53,3.0,64.655,0.09,69.25
2023-11-07 12:57:54,3.0,64.75,0.12,69.31
2023-11-07 12:57:55,3.0,64.79,0.12,69.35333333333334
2023-11-07 12:57:56,3.0,64.83,0.12,69.39666666666666
2023-11-07 12:57:57,3.0,64.87,0.12,69.44
2023-11-07 12:57:58,3.0,64.965,0.12,69.53
2023-11-07 12:57:59,3.0,65.06,0.12,69.62
2023-11-07 12:58:00,3.0,65.125,0.12,69.715
2023-11-07 12:58:01,3.0,65.19,0.12,69.81
2023-11-07 12:58:02,3.0,65.28,0.12,69.905
2023-11-07 12:58:03,3.0,65.37,0.12,70.0
2023-11-07 12:58:04,3.0,65.465,0.09,70.095
2023-11-07 12:58:05,3.0,65.56,0.06,70.19
2023-11-07 12:58:06,3.0,65.625,0.09,70.28
2023-11-07 12:58:07,3.0,65.69,0.12,70.37
2023-11-07 12:58:08,3.0,65.78,0.155,70.465
2023-11-07 12:58:09,3.0,65.87,0.19,70.56
2023-11-07 12:58:10,3.0,65.935,0.19,70.625
2023-11-07 12:58:11,3.0,66.0,0.19,70.69
2023-11-07 12:58:12,3.0,66.06,0.19,70.75
2023-11-07 12:58:13,3.0,66.12,0.19,70.81
2023-11-07 12:58:14,3.0,66.185,0.19,70.905
2023-11-07 12:58:15,3.0,66.25,0.19,71.0
2023-11-07 12:58:16,3.0,66.31,0.19,71.095
2023-11-07 12:58:17,3.0,66.37,0.19,71.19
2023-11-07 12:58:18,3.0,66.465,0.19,71.25
2023-11-07 12:58:19,3.0,66.56,0.19,71.31
2023-11-07 12:58:20,3.0,66.685,0.19,71.375
2023-11-07 12:58:21,3.0,66.81,0.19,71.44
2023-11-07 12:58:22,3.0,66.87333333333333,0.19,71.5
2023-11-07 12:58:23,3.0,66.93666666666667,0.19,71.56
2023-11-07 12:58:24,3.0,67.0,0.19,71.62
2023-11-07 12:58:25,3.0,67.095,0.19,71.745
2023-11-07 12:58:26,3.0,67.19,0.19,71.87
2023-11-07 12:58:27,3.0,67.28,0.22,71.965
2023-11-07 12:58:28,3.0,67.37,0.25,72.06
2023-11-07 12:58:29,3.0,67.465,0.25,72.125
2023-11-07 12:58:30,3.0,67.56,0.25,72.19
2023-11-07 12:58:31,3.0,67.655,0.25,72.25
2023-11-07 12:58:32,3.0,67.75,0.25,72.31
2023-11-07 12:58:33,3.0,67.845,0.25,72.405
2023-11-07 12:58:34,3.0,67.94,0.25,72.5
2023-11-07 12:58:35,3.0,68.03,0.25,72.56
2023-11-07 12:58:36,3.0,68.12,0.25,72.62
2023-11-07 12:58:37,3.0,68.185,0.25,72.715
2023-11-07 12:58:38,3.0,68.25,0.25,72.81
2023-11-07 12:58:39,3.0,68.345,0.25,72.875
2023-11-07 12:58:40,3.0,68.44,0.25,72.94
2023-11-07 12:58:41,3.0,68.53,0.25,73.03
2023-11-07 12:58:42,3.0,68.62,0.25,73.12
2023-11-07 12:58:43,3.0,68.715,0.25,73.185
2023-11-07 12:58:44,3.0,68.81,0.25,73.25
2023-11-07 12:58:45,3.0,68.87333333333333,0.27,73.29
2023-11-07 12:58:46,3.0,68.93666666666667,0.29,73.33
2023-11-07 12:58:47,3.0,69.0,0.31,73.37
2023-11-07 12:58:48,3.0,69.095,0.31,73.465
2023-11-07 12:58:49,3.0,69.19,0.31,73.56
2023-11-07 12:58:50,3.25,69.28,0.31,73.625
2023-11-07 12:58:51,3.5,69.37,0.31,73.69
2023-11-07 12:58:52,3.5,69.435,0.31,73.78
2023-11-07 12:58:53,3.5,69.5,0.31,73.87
2023-11-07 12:58:54,3.5,69.595,0.31,73.965
2023-11-07 12:58:55,3.5,69.69,0.31,74.06
2023-11-07 12:58:56,3.5,69.78,0.31,74.155
2023-11-07 12:58:57,3.5,69.87,0.31,74.25
2023-11-07 12:58:58,3.5,69.965,0.31,74.31
2023-11-07 12:58:59,3.5,70.06,0.31,74.37
2023-11-07 12:59:00,3.5,70.125,0.33999999999999997,74.435
2023-11-07 12:59:01,3.5,70.19,0.37,74.5
2023-11-07 12:59:02,3.5,70.25,0.37,74.595
2023-11-07 12:59:03,3.5,70.31,0.37,74.69
2023-11-07 12:59:04,3.5,70.405,0.37,74.75
2023-11-07 12:59:05,3.5,70.5,0.37,74.81
2023-11-07 12:59:06,3.5,70.56,0.37,74.905
2023-11-07 12:59:07,3.5,70.62,0.37,75.0
2023-11-07 12:59:08,3.5,70.715,0.37,75.095
2023-11-07 12:59:09,3.5,70.81,0.37,75.19
2023-11-07 12:59:10,3.5,70.905,0.405,75.28
2023-11-07 12:59:11,3.5,71.0,0.44,75.37
2023-11-07 12:59:12,3.5,71.04,0.44,75.43333333333334
2023-11-07 12:59:13,3.5,71.08,0.44,75.49666666666667
2023-11-07 12:59:14,3.5,71.12,0.44,75.56
2023-11-07 12:59:15,3.5,71.215,0.44,75.655
2023-11-07 12:59:16,3.5,71.31,0.44,75.75
2023-11-07 12:59:17,3.5,71.375,0.44,75.845
2023-11-07 12:59:18,3.5,71.44,0.44,75.94
2023-11-07 12:59:19,3.5,71.53,0.47,76.0
2023-11-07 12:59:20,3.5,71.62,0.5,76.06
2023-11-07 12:59:21,3.5,71.715,0.5,76.155
2023-11-07 12:59:22,3.5,71.81,0.5,76.25
2023-11-07 12:59:23,3.5,71.875,0.5,76.31
2023-11-07 12:59:24,3.5,71.94,0.5,76.37
2023-11-07 12:59:25,3.5,72.03,0.5,76.435
2023-11-07 12:59:26,3.5,72.12,0.5,76.5
2023-11-07 12:59:27,3.5,72.215,0.5,76.56
2023-11-07 12:59:28,3.5,72.31,0.5,76.62
2023-11-07 12:59:29,3.5,72.375,0.47,76.685
2023-11-07 12:59:30,3.5,72.44,0.44,76.75
2023-11-07 12:59:31,3.5,72.53,0.47,76.81
2023-11-07 12:59:32,3.5,72.62,0.5,76.87
2023-11-07 12:59:33,3.5,72.715,0.5,76.935
2023-11-07 12:59:34,3.5,72.81,0.5,77.0
2023-11-07 12:59:35,3.5,72.875,0.5,77.06
2023-11-07 12:59:36,3.5,72.94,0.5,77.12
2023-11-07 12:59:37,3.5,73.0,0.5,77.16333333333334
2023-11-07 12:59:38,3.5,73.06,0.5,77.20666666666666
2023-11-07 12:59:39,3.5,73.12,0.5,77.25
2023-11-07 12:59:40,3.5,73.185,0.5,77.28
2023-11-07 12:59:41,3.5,73.25,0.5,77.31
2023-11-07 12:59:42,3.5,73.31,0.5,77.375
2023-11-07 12:59:43,3.5,73.37,0.5,77.44
2023-11-07 12:59:44,3.75,73.435,0.5,77.47
2023-11-07 12:59:45,4.0,73.5,0.5,77.5
2023-11-07 12:59:46,4.0,73.56,0.5,77.53
2023-11-07 12:59:47,4.0,73.62,0.5,77.56
2023-11-07 12:59:48,4.0,73.655,0.53,77.56
2023-11-07 12:59:49,4.0,73.69,0.56,77.56
2023-11-07 12:59:50,4.0,73.75,0.53,77.59
2023-11-07 12:59:51,4.0,73.81,0.5,77.62
2023-11-07 12:59:52,4.0,73.84,0.53,77.655
2023-11-07 12:59:53,4.0,73.87,0.56,77.69
2023-11-07 12:59:54,4.0,73.905,0.56,77.69
2023-11-07 12:59:55,4.0,73.94,0.56,77.69
2023-11-07 12:59:56,4.0,73.97,0.56,77.72
2023-11-07 12:59:57,4.0,74.0,0.56,77.75
2023-11-07 12:59:58,4.0,74.03,0.56,77.78
2023-11-07 12:59:59,4.0,74.06,0.56,77.81
2023-11-07 13:00:00,4.0,74.125,0.56,77.81
2023-11-07 13:00:01,4.0,74.19,0.56,77.81
2023-11-07 13:00:02,4.166666666666667,74.19,0.5833333333333334,77.81
2023-11-07 13:00:03,4.333333333333333,74.19,0.6066666666666667,77.81
2023-11-07 13:00:04,4.5,74.19,0.63,77.81
2023-11-07 13:00:05,4.5,74.22,0.63,77.81
2023-11-07 13:00:06,4.5,74.25,0.63,77.81
2023-11-07 13:00:07,4.5,74.25,0.6599999999999999,77.81
2023-11-07 13:00:08,4.5,74.25,0.69,77.81
2023-11-07 13:00:09,4.5,74.25,0.72,77.81
2023-11-07 13:00:10,4.5,74.25,0.75,77.81
2023-11-07 13:00:11,4.5,74.25,0.75,77.81
2023-11-07 13:00:12,4.5,74.25,0.75,77.81
2023-11-07 13:00:13,4.5,74.25,0.78,77.81
2023-11-07 13:00:14,4.5,74.25,0.81,77.81
2023-11-07 13:00:15,4.75,74.28,0.845,77.78
2023-11-07 13:00:16,5.0,74.31,0.88,77.75
2023-11-07 13:00:17,5.0,74.28,0.88,77.75
2023-11-07 13:00:18,5.0,74.25,0.88,77.75
2023-11-07 13:00:19,5.0,74.25,0.88,77.72
2023-11-07 13:00:20,5.0,74.25,0.88,77.69
2023-11-07 13:00:21,5.0,74.25,0.88,77.655
2023-11-07 13:00:22,5.0,74.25,0.88,77.62
2023-11-07 13:00:23,5.0,74.25,0.9099999999999999,77.59
2023-11-07 13:00:24,5.0,74.25,0.94,77.56
2023-11-07 13:00:25,5.25,74.22,0.97,77.53
2023-11-07 13:00:26,5.5,74.19,1.0,77.5
2023-11-07 13:00:27,5.5,74.155,1.03,77.47
2023-11-07 13:00:28,5.5,74.12,1.06,77.44
2023-11-07 13:00:29,5.5,74.10000000000001,1.08,77.44
2023-11-07 13:00:30,5.5,74.08,1.1,77.44
2023-11-07 13:00:31,5.5,74.06,1.12,77.44
2023-11-07 13:00:32,5.5,74.06,1.185,77.405
2023-11-07 13:00:33,5.5,74.06,1.25,77.37
2023-11-07 13:00:34,5.75,74.03,1.28,77.34
2023-11-07 13:00:35,6.0,74.0,1.31,77.31
2023-11-07 13:00:36,6.0,73.97,1.34,77.28
2023-11-07 13:00:37,6.0,73.94,1.37,77.25
2023-11-07 13:00:38,6.0,73.905,1.405,77.185
2023-11-07 13:00:39,6.0,73.87,1.44,77.12
2023-11-07 13:00:40,6.0,73.87,1.44,77.09
2023-11-07 13:00:41,6.0,73.87,1.44,77.06
2023-11-07 13:00:42,6.25,73.84,1.5,77.03
2023-11-07 13:00:43,6.5,73.81,1.56,77.0
2023-11-07 13:00:44,6.5,73.78,1.56,76.935
2023-11-07 13:00:45,6.5,73.75,1.56,76.87
2023-11-07 13:00:46,6.5,73.72,1.625,76.81
2023-11-07 13:00:47,6.5,73.69,1.69,76.75
2023-11-07 13:00:48,6.75,73.655,1.75,76.685
2023-11-07 13:00:49,7.0,73.62,1.81,76.62
2023-11-07 13:00:50,7.0,73.56,1.845,76.56
2023-11-07 13:00:51,7.0,73.5,1.88,76.5
2023-11-07 13:00:52,7.0,73.47,1.94,76.47
2023-11-07 13:00:53,7.0,73.44,2.0,76.44
2023-11-07 13:00:54,7.166666666666667,73.39666666666666,2.0433333333333334,76.39666666666666
2023-11-07 13:00:55,7.333333333333333,73.35333333333334,2.0866666666666664,76.35333333333334
2023-11-07 13:00:56,7.5,73.31,2.13,76.31
2023-11-07 13:00:57,7.5,73.25,2.19,76.25
2023-11-07 13:00:58,7.5,73.19,2.25,76.19
2023-11-07 13:00:59,7.5,73.155,2.2800000000000002,76.125
2023-11-07 13:01:00,7.5,73.12,2.31,76.06
2023-11-07 13:01:01,7.75,73.06,2.375,76.0
2023-11-07 13:01:02,8.0,73.0,2.44,75.94
2023-11-07 13:01:03,8.0,72.935,2.5,75.845
2023-11-07 13:01:04,8.0,72.87,2.56,75.75
2023-11-07 13:01:05,8.0,72.84,2.56,75.685
2023-11-07 13:01:06,8.0,72.81,2.56,75.62
2023-11-07 13:01:07,8.25,72.75,2.625,75.56
2023-11-07 13:01:08,8.5,72.69,2.69,75.5
2023-11-07 13:01:09,8.5,72.655,2.69,75.435
2023-11-07 13:01:10,8.5,72.62,2.69,75.37
2023-11-07 13:01:11,8.5,72.56,2.75,75.31
2023-11-07 13:01:12,8.5,72.5,2.81,75.25
2023-11-07 13:01:13,8.75,72.47,2.875,75.155
2023-11-07 13:01:14,9.0,72.44,2.94,75.06
2023-11-07 13:01:15,9.0,72.375,2.9699999999999998,75.0
2023-11-07 13:01:16,9.0,72.31,3.0,74.94
2023-11-07 13:01:17,9.0,72.28,3.0300000000000002,74.845
2023-11-07 13:01:18,9.0,72.25,3.06,74.75
2023-11-07 13:01:19,9.166666666666666,72.20666666666666,3.1233333333333335,74.70666666666666
2023-11-07 13:01:20,9.333333333333334,72.16333333333334,3.1866666666666665,74.66333333333334
2023-11-07 13:01:21,9.5,72.12,3.25,74.62
2023-11-07 13:01:22,9.5,72.09,3.315,74.56
2023-11-07 13:01:23,9.5,72.06,3.38,74.5
2023-11-07 13:01:24,9.5,72.0,3.4699999999999998,74.405
2023-11-07 13:01:25,9.5,71.94,3.56,74.31
2023-11-07 13:01:26,9.75,71.875,3.6550000000000002,74.25
2023-11-07 13:01:27,10.0,71.81,3.75,74.19
2023-11-07 13:01:28,10.0,71.715,3.815,74.095
2023-11-07 13:01:29,10.0,71.62,3.88,74.0
2023-11-07 13:01:30,10.0,71.56,3.94,73.905
2023-11-07 13:01:31,10.0,71.5,4.0,73.81
2023-11-07 13:01:32,10.25,71.435,4.0649999999999995,73.715
2023-11-07 13:01:33,10.5,71.37,4.13,73.62
2023-11-07 13:01:34,10.5,71.34,4.255,73.56
2023-11-07 13:01:35,10.5,71.31,4.38,73.5
2023-11-07 13:01:36,10.5,71.215,4.47,73.405
2023-11-07 13:01:37,10.5,71.12,4.56,73.31
2023-11-07 13:01:38,10.75,71.06,4.625,73.215
2023-11-07 13:01:39,11.0,71.0,4.69,73.12
2023-11-07 13:01:40,11.0,70.935,4.75,73.06
2023-11-07 13:01:41,11.0,70.87,4.81,73.0
2023-11-07 13:01:42,11.0,70.78,4.904999999999999,72.905
2023-11-07 13:01:43,11.0,70.69,5.0,72.81
2023-11-07 13:01:44,11.25,70.625,5.095000000000001,72.75
2023-11-07 13:01:45,11.5,70.56,5.19,72.69
2023-11-07 13:01:46,11.5,70.52,5.253333333333334,72.62666666666667
2023-11-07 13:01:47,11.5,70.48,5.316666666666666,72.56333333333333
2023-11-07 13:01:48,11.5,70.44,5.38,72.5
2023-11-07 13:01:49,11.5,70.345,5.4399999999999995,72.405
2023-11-07 13:01:50,11.5,70.25,5.5,72.31
2023-11-07 13:01:51,11.75,70.185,5.595000000000001,72.25
2023-11-07 13:01:52,12.0,70.12,5.69,72.19
2023-11-07 13:01:53,12.0,70.06,5.75,72.095
2023-11-07 13:01:54,12.0,70.0,5.81,72.0
2023-11-07 13:01:55,12.0,69.935,5.875,71.935
2023-11-07 13:01:56,12.0,69.87,5.94,71.87
2023-11-07 13:01:57,12.0,69.81,6.035,71.78
2023-11-07 13:01:58,12.0,69.75,6.13,71.69
2023-11-07 13:01:59,12.25,69.655,6.1899999999999995,71.625
2023-11-07 13:02:00,12.5,69.56,6.25,71.56
2023-11-07 13:02:01,12.5,69.5,6.3149999999999995,71.465
2023-11-07 13:02:02,12.5,69.44,6.38,71.37
2023-11-07 13:02:03,12.5,69.375,6.4399999999999995,71.28
2023-11-07 13:02:04,12.5,69.31,6.5,71.19
2023-11-07 13:02:05,12.75,69.25,6.595000000000001,71.125
2023-11-07 13:02:06,13.0,69.19,6.69,71.06
2023-11-07 13:02:07,13.0,69.125,6.785,70.965
2023-11-07 13:02:08,13.0,69.06,6.88,70.87
2023-11-07 13:02:09,13.0,68.965,6.97,70.78
2023-11-07 13:02:10,13.0,68.87,7.06,70.69
2023-11-07 13:02:11,13.0,68.83,7.1033333333333335,70.64666666666666
2023-11-07 13:02:12,13.0,68.79,7.1466666666666665,70.60333333333334
2023-11-07 13:02:13,13.0,68.75,7.19,70.56
2023-11-07 13:02:14,13.25,68.685,7.285,70.465
2023-11-07 13:02:15,13.5,68.62,7.38,70.37
2023-11-07 13:02:16,13.5,68.53,7.47,70.31
2023-11-07 13:02:17,13.5,68.44,7.56,70.25
2023-11-07 13:02:18,13.5,68.345,7.625,70.155
2023-11-07 13:02:19,13.5,68.25,7.69,70.06
2023-11-07 13:02:20,13.75,68.185,7.75,69.965
2023-11-07 13:02:21,14.0,68.12,7.81,69.87
2023-11-07 13:02:22,14.0,68.06,7.875,69.81
2023-11-07 13:02:23,14.0,68.0,7.94,69.75
2023-11-07 13:02:24,14.0,67.935,8.035,69.655
2023-11-07 13:02:25,14.0,67.87,8.13,69.56
2023-11-07 13:02:26,14.0,67.78,8.22,69.465
2023-11-07 13:02:27,14.0,67.69,8.31,69.37
2023-11-07 13:02:28,14.0,67.595,8.375,69.28
2023-11-07 13:02:29,14.0,67.5,8.44,69.19
2023-11-07 13:02:30,14.25,67.435,8.5,69.125
2023-11-07 13:02:31,14.5,67.37,8.56,69.06
2023-11-07 13:02:32,14.5,67.31,8.625,68.965
2023-11-07 13:02:33,14.5,67.25,8.69,68.87
2023-11-07 13:02:34,14.5,67.155,8.785,68.81
2023-11-07 13:02:35,14.5,67.06,8.88,68.75
2023-11-07 13:02:36,14.5,67.0,8.940000000000001,68.655
2023-11-07 13:02:37,14.5,66.94,9.0,68.56
2023-11-07 13:02:38,14.666666666666666,66.87666666666667,9.043333333333333,68.52
2023-11-07 13:02:39,14.833333333333334,66.81333333333333,9.086666666666668,68.48
2023-11-07 13:02:40,15.0,66.75,9.13,68.44
2023-11-07 13:02:41,15.0,66.655,9.190000000000001,68.375
2023-11-07 13:02:42,15.0,66.56,9.25,68.31
2023-11-07 13:02:43,15.0,66.5,9.315000000000001,68.215
2023-11-07 13:02:44,15.0,66.44,9.38,68.12
2023-11-07 13:02:45,15.0,66.375,9.41,68.06
2023-11-07 13:02:46,15.0,66.31,9.44,68.0
2023-11-07 13:02:47,15.25,66.215,9.5,67.935
2023-11-07 13:02:48,15.5,66.12,9.56,67.87
2023-11-07 13:02:49,15.5,66.06,9.625,67.78
2023-11-07 13:02:50,15.5,66.0,9.69,67.69
2023-11-07 13:02:51,15.5,65.905,9.785,67.595
2023-11-07 13:02:52,15.5,65.81,9.88,67.5
2023-11-07 13:02:53,15.5,65.715,9.91,67.405
2023-11-07 13:02:54,15.5,65.62,9.94,67.31
2023-11-07 13:02:55,15.5,65.56,10.0,67.215
2023-11-07 13:02:56,15.5,65.5,10.06,67.12
2023-11-07 13:02:57,15.75,65.405,10.155000000000001,67.03
2023-11-07 13:02:58,16.0,65.31,10.25,66.94
2023-11-07 13:02:59,16.0,65.25,10.315000000000001,66.845
2023-11-07 13:03:00,16.0,65.19,10.38,66.75
2023-11-07 13:03:01,16.0,65.095,10.440000000000001,66.685
2023-11-07 13:03:02,16.0,65.0,10.5,66.62
2023-11-07 13:03:03,16.0,64.95666666666666,10.563333333333333,66.58
2023-11-07 13:03:04,16.0,64.91333333333334,10.626666666666667,66.54
2023-11-07 13:03:05,16.0,64.87,10.69,66.5
2023-11-07 13:03:06,16.25,64.745,10.75,66.405
2023-11-07 13:03:07,16.5,64.62,10.81,66.31
2023-11-07 13:03:08,16.5,64.56,10.875,66.25
2023-11-07 13:03:09,16.5,64.5,10.94,66.19
2023-11-07 13:03:10,16.5,64.405,11.0,66.095
2023-11-07 13:03:11,16.5,64.31,11.06,66.0
2023-11-07 13:03:12,16.5,64.215,11.095,65.935
2023-11-07 13:03:13,16.5,64.12,11.13,65.87
2023-11-07 13:03:14,16.5,64.09,11.190000000000001,65.81
2023-11-07 13:03:15,16.5,64.06,11.25,65.75
2023-11-07 13:03:16,16.75,63.97,11.280000000000001,65.655
2023-11-07 13:03:17,17.0,63.88,11.31,65.56
2023-11-07 13:03:18,17.0,63.845,11.375,65.5
2023-11-07 13:03:19,17.0,63.81,11.44,65.44
2023-11-07 13:03:20,17.0,63.72,11.469999999999999,65.375
2023-11-07 13:03:21,17.0,63.63,11.5,65.31
2023-11-07 13:03:22,17.0,63.565,11.565000000000001,65.25
2023-11-07 13:03:23,17.0,63.5,11.63,65.19
2023-11-07 13:03:24,17.0,63.44,11.690000000000001,65.095
2023-11-07 13:03:25,17.0,63.38,11.75,65.0
2023-11-07 13:03:26,17.25,63.285,11.780000000000001,64.935
2023-11-07 13:03:27,17.5,63.19,11.81,64.87
2023-11-07 13:03:28,17.5,63.125,11.875,64.81
2023-11-07 13:03:29,17.5,63.06,11.94,64.75
2023-11-07 13:03:30,17.5,63.02,11.98,64.70666666666666
2023-11-07 13:03:31,17.5,62.98,12.02,64.66333333333334
2023-11-07 13:03:32,17.5,62.94,12.06,64.62
2023-11-07 13:03:33,17.5,62.845,12.095,64.56
2023-11-07 13:03:34,17.5,62.75,12.13,64.5
2023-11-07 13:03:35,17.5,62.69,12.190000000000001,64.435
2023-11-07 13:03:36,17.5,62.63,12.25,64.37
2023-11-07 13:03:37,17.75,62.565,12.280000000000001,64.31
2023-11-07 13:03:38,18.0,62.5,12.31,64.25
2023-11-07 13:03:39,18.0,62.405,12.375,64.185
2023-11-07 13:03:40,18.0,62.31,12.44,64.12
2023-11-07 13:03:41,18.0,62.25,12.469999999999999,64.06
2023-11-07 13:03:42,18.0,62.19,12.5,64.0
2023-11-07 13:03:43,18.0,62.095,12.565000000000001,63.94
2023-11-07 13:03:44,18.0,62.0,12.63,63.88
2023-11-07 13:03:45,18.0,61.94,12.66,63.815
2023-11-07 13:03:46,18.0,61.88,12.69,63.75
2023-11-07 13:03:47,18.0,61.815,12.75,63.69
2023-11-07 13:03:48,18.0,61.75,12.81,63.63
2023-11-07 13:03:49,18.25,61.655,12.845,63.535
2023-11-07 13:03:50,18.5,61.56,12.88,63.44
2023-11-07 13:03:51,18.5,61.5,12.940000000000001,63.41
2023-11-07 13:03:52,18.5,61.44,13.0,63.38
2023-11-07 13:03:53,18.5,61.375,13.065000000000001,63.285
2023-11-07 13:03:54,18.5,61.31,13.13,63.19
2023-11-07 13:03:55,18.5,61.25,13.15,63.14666666666667
2023-11-07 13:03:56,18.5,61.190000000000005,13.17,63.10333333333333
2023-11-07 13:03:57,18.5,61.13,13.19,63.06
2023-11-07 13:03:58,18.5,61.065,13.25,62.97
2023-11-07 13:03:59,18.5,61.0,13.31,62.88
2023-11-07 13:04:00,18.75,60.94,13.345,62.815
2023-11-07 13:04:01,19.0,60.88,13.38,62.75
2023-11-07 13:04:02,19.0,60.785,13.440000000000001,62.69
2023-11-07 13:04:03,19.0,60.69,13.5,62.63
2023-11-07 13:04:04,19.0,60.625,13.530000000000001,62.565
2023-11-07 13:04:05,19.0,60.56,13.56,62.5
2023-11-07 13:04:06,19.0,60.5,13.625,62.44
2023-11-07 13:04:07,19.0,60.44,13.69,62.38
2023-11-07 13:04:08,19.0,60.345,13.75,62.285
2023-11-07 13:04:09,19.0,60.25,13.81,62.19
2023-11-07 13:04:10,19.0,60.19,13.845,62.125
2023-11-07 13:04:11,19.0,60.13,13.88,62.06
2023-11-07 13:04:12,19.0,60.065,13.91,62.0
2023-11-07 13:04:13,19.0,60.0,13.94,61.94
2023-11-07 13:04:14,19.25,59.905,14.0,61.875
2023-11-07 13:04:15,19.5,59.81,14.06,61.81
2023-11-07 13:04:16,19.5,59.75,14.125,61.75
2023-11-07 13:04:17,19.5,59.69,14.19,61.69
2023-11-07 13:04:18,19.5,59.595,14.219999999999999,61.625
2023-11-07 13:04:19,19.5,59.5,14.25,61.56
2023-11-07 13:04:20,19.5,59.44,14.280000000000001,61.5
2023-11-07 13:04:21,19.5,59.38,14.31,61.44
2023-11-07 13:04:22,19.5,59.336666666666666,14.353333333333333,61.376666666666665
