Time, T_A[degC], T_B[degC], T_C[degC], T_D[degC]
3576.491,4.0,32.31,2.5,36.5
3578.613,4.0,32.31,2.5,36.5
3580.677,4.0,32.25,2.5,36.56
3582.774,4.0,32.19,2.44,36.56
3584.853,4.0,32.13,2.44,36.63
3586.954,4.0,32.06,2.38,36.63
3589.044,4.0,32.06,2.31,36.69
3591.114,4.0,32.0,2.25,36.69
3593.18,4.0,31.94,2.25,36.63
3595.307,4.0,31.94,2.25,36.63
3597.387,4.0,31.81,2.19,36.63
3599.435,4.0,31.81,2.19,36.63
3601.529,4.0,31.75,2.19,36.63
3603.635,4.0,31.69,2.19,36.63
3605.722,4.0,31.69,2.25,36.63
3607.781,4.0,31.62,2.25,36.63
3609.875,4.0,31.62,2.25,36.63
3611.974,4.0,31.62,2.31,36.69
3614.053,4.0,31.56,2.31,36.69
3616.146,4.0,31.62,2.38,36.69
3618.22,4.0,31.62,2.38,36.69
3620.337,4.0,31.69,2.44,36.75
3622.379,4.0,31.75,2.44,36.75
3624.49,4.0,31.81,2.44,36.81
3626.579,4.0,31.87,2.56,36.81
3628.646,4.0,31.94,2.56,36.81
3630.757,4.0,32.0,2.63,36.88
3632.838,4.0,32.13,2.63,36.88
3634.935,4.0,32.25,2.63,36.88
3636.996,4.0,32.31,2.69,36.88
3639.069,4.0,32.44,2.69,36.88
3641.175,4.0,32.56,2.75,36.81
3643.236,4.0,32.63,2.75,36.88
3645.349,4.0,32.75,2.81,36.88
3647.419,4.5,32.81,2.81,36.81
3649.499,4.5,32.94,2.81,36.88
3651.587,4.5,33.06,2.75,36.88
3653.703,4.5,33.19,2.75,36.88
3655.766,4.5,33.25,2.81,36.88
3657.869,4.5,33.38,2.81,36.88
3659.943,4.5,33.44,2.81,36.94
3662.051,4.5,33.56,2.88,36.94
3664.124,5.0,33.63,2.88,36.94
3666.219,5.0,33.75,2.88,36.94
3668.267,5.0,33.81,2.81,37.0
3670.364,5.0,33.94,2.81,37.06
3672.46,5.0,34.0,2.75,37.13
3674.554,5.0,34.06,2.69,37.13
3676.631,5.0,34.19,2.69,37.19
3678.71,5.5,34.25,2.75,37.19
3680.806,5.5,34.38,2.75,37.19
3682.888,5.5,34.44,2.75,37.19
3684.984,5.5,34.5,2.69,37.19
3687.08,5.5,34.56,2.75,37.25
3689.155,5.5,34.63,2.81,37.25
3691.211,6.0,34.69,2.81,37.25
3693.321,6.0,34.75,2.81,37.25
3695.406,6.0,34.81,2.81,37.31
3697.502,6.0,34.94,2.81,37.31
3699.577,6.0,34.94,2.81,37.31
3701.656,6.5,35.06,2.81,37.38
3703.754,6.5,35.13,2.75,37.38
3705.815,6.5,35.19,2.75,37.38
3707.899,6.5,35.25,2.75,37.38
3709.984,6.5,35.31,2.69,37.44
3712.077,7.0,35.38,2.69,37.44
3714.141,7.0,35.44,2.69,37.44
3716.266,7.0,35.5,2.69,37.44
3718.324,7.0,35.5,2.75,37.5
3720.416,7.0,35.56,2.75,37.44
3722.513,7.5,35.63,2.81,37.44
3724.599,7.5,35.63,2.88,37.44
3726.664,7.5,35.69,2.88,37.44
3728.762,7.5,35.75,2.88,37.5
3730.824,7.5,35.75,2.88,37.5
3732.936,8.0,35.81,2.88,37.56
3735.021,8.0,35.81,2.81,37.56
3737.083,8.0,35.88,2.81,37.56
3739.18,8.0,35.88,2.81,37.56
3741.277,8.5,35.94,2.81,37.56
3743.364,8.5,36.0,2.88,37.56
3745.456,8.5,36.0,2.81,37.63
3747.52,8.5,36.06,2.81,37.63
3749.625,8.5,36.06,2.81,37.63
3751.719,9.0,36.13,2.81,37.63
3753.77,9.0,36.13,2.81,37.63
3755.867,9.0,36.19,2.81,37.63
3757.929,9.0,36.19,2.81,37.69
3760.025,9.0,36.19,2.88,37.69
3762.11,9.5,36.25,2.88,37.69
3764.189,9.5,36.31,2.94,37.69
3766.282,9.5,36.31,3.0,37.69
3768.37,9.5,36.31,3.13,37.69
3770.482,10.0,36.31,3.19,37.69
3772.546,10.0,36.31,3.25,37.69
3774.614,10.0,36.31,3.31,37.69
3776.716,10.0,36.31,3.44,37.69
3778.783,10.0,36.38,3.5,37.75
3780.874,10.0,36.38,3.56,37.81
3782.957,10.5,36.38,3.69,37.75
3785.05,10.5,36.38,3.69,37.81
3787.123,10.5,36.44,3.75,37.81
3789.229,10.5,36.44,3.75,37.81
3791.325,11.0,36.44,3.75,37.81
3793.394,11.0,36.44,3.81,37.88
3795.487,11.0,36.44,3.81,37.81
3797.539,11.0,36.5,3.88,37.88
3799.628,11.0,36.5,3.94,37.81
3801.741,11.5,36.5,4.0,37.81
3803.837,11.5,36.56,4.0,37.88
3805.916,11.5,36.5,4.0,37.81
3807.98,11.5,36.56,3.94,37.88
3810.057,11.5,36.56,3.94,37.88
3812.153,12.0,36.56,3.94,37.88
3814.22,12.0,36.63,3.94,37.81
3816.314,12.0,36.56,3.88,37.75
3818.394,12.0,36.63,3.88,37.75
3820.515,12.0,36.56,3.94,37.75
3822.588,12.0,36.56,3.88,37.75
3824.654,12.5,36.56,3.88,37.81
3826.739,12.5,36.56,3.94,37.81
3828.816,12.5,36.56,3.94,37.81
3830.915,12.5,36.56,3.94,37.81
3833.012,12.5,36.56,4.0,37.81
3835.074,12.5,36.56,4.0,37.75
3837.171,13.0,36.56,4.06,37.75
3839.24,13.0,36.56,4.06,37.75
3841.352,13.0,36.56,4.13,37.75
3843.445,13.0,36.56,4.06,37.75
3845.492,13.0,36.5,4.06,37.81
3847.583,12.5,36.5,4.06,37.81
3849.696,12.5,36.5,4.06,37.81
3851.79,12.5,36.5,4.06,37.81
3853.871,12.5,36.5,3.94,37.81
3855.934,12.5,36.5,3.94,37.88
3858.033,12.0,36.5,3.88,37.88
3860.094,12.0,36.5,3.88,37.88
3862.192,12.0,36.5,3.81,37.88
3864.267,11.5,36.5,3.81,37.88
3866.38,11.5,36.5,3.81,37.94
3868.434,11.5,36.5,3.81,37.94
3870.531,11.0,36.44,3.88,37.94
3872.622,11.0,36.44,3.81,37.94
3874.687,10.5,36.44,3.81,37.94
3876.767,10.5,36.44,3.81,38.0
3878.879,10.5,36.44,3.81,38.0
3880.944,10.0,36.44,3.75,38.0
3883.039,10.0,36.44,3.69,38.0
3885.141,9.5,36.44,3.63,38.0
3887.217,9.5,36.44,3.63,37.94
3889.304,9.5,36.44,3.56,37.94
3891.397,9.0,36.38,3.56,37.94
3893.446,9.0,36.38,3.5,37.94
3895.543,9.0,36.38,3.44,38.0
3897.629,8.5,36.38,3.44,38.0
3899.736,8.5,36.38,3.31,38.06
3901.824,8.0,36.38,3.25,38.06
3903.875,8.0,36.38,3.25,38.06
3905.954,8.0,36.38,3.19,38.06
3908.061,8.0,36.38,3.19,38.06
3910.161,7.5,36.38,3.19,38.06
3912.224,7.5,36.38,3.25,38.0
3914.321,7.5,36.38,3.25,38.0
3916.408,7.5,36.38,3.25,37.94
3918.472,7.0,36.38,3.25,37.94
3920.568,7.0,36.38,3.19,37.94
3922.642,7.0,36.38,3.19,37.94
3924.738,7.0,36.31,3.13,37.94
3926.846,6.5,36.31,3.06,37.94
3928.897,6.5,36.38,3.06,37.94
3931.009,6.5,36.38,2.94,37.88
3933.087,6.5,36.38,2.94,37.88
3935.153,6.5,36.31,2.88,37.94
3937.264,6.5,36.38,2.81,37.88
3939.344,6.5,36.38,2.81,37.88
3941.424,6.0,36.31,2.88,37.88
3943.483,6.0,36.38,2.94,37.88
3945.583,6.0,36.38,2.94,37.94
3947.665,6.0,36.38,3.0,37.94
3949.762,6.0,36.31,2.94,37.94
3951.859,6.0,36.38,2.94,37.94
3953.922,6.0,36.38,2.88,37.94
3956.003,6.0,36.38,2.88,37.94
3958.084,5.5,36.38,2.88,37.94
3960.188,5.5,36.38,2.81,37.94
3962.287,5.5,36.38,2.81,37.94
3964.335,5.5,36.44,2.75,37.94
3966.426,5.5,36.44,2.75,37.94
3968.52,5.5,36.44,2.75,37.88
