Time, T_A[degC], T_B[degC], T_C[degC], T_D[degC],RPS_Cold,RPS_Hot,Voltage_10_A_[V],Shunt_10_A_[V],Voltage_8.2_B_[V],Shunt_8.2_B_[V],Voltage_9.09_C_[V],Shunt_9.09_C_[V],Voltage_4.1_D_[V],Shunt_4.1_D_[V],Voltage_4.1_E_[V],Shunt_4.1_E_[V],Voltage_VarR_[V],Shunt_VarR_[V],Time2_[s],T5_cold_surf_B_[degC],T8_cold_surf_C_[degC],T2_hot_surf_C_[degC],T4_hot_surf_A_[degC],T3_hot_in_TEGs_[degC],T6_hot_surf_B_[degC],T7_cold_surf_A_[degC],T1_cold_in_TEGs_[degC],Current_A_[A],Power_A_[W],Current_B_[A],Power_B_[W],Current_C_[],Power_C_[],Current_D_[],Power_D_[],Current_E_[],Power_E_[],Current_VarR_[],Power_VarR_[],DT_surf_A_K],DT_surf_B_[],DT_surf_C_[]
0.0,0.5,27.75,-1.31,28.44,4,3,-1.4486e-05,0.00022,-0.0002909999999999,-0.000301,-0.000367,-0.000313,0.87059,0.1708,-0.8762000000000001,-0.1709,0.63663,-0.29547,0.45,2.0679000000000003,0.8189299999999999,26.02,26.440000000000005,29.03,26.610000000000003,1.0546,-2.0576,0.00022,3.201e-09,0.000301,8.738e-08,0.000313,1.147e-07,0.1708,0.1487,0.1709,0.1497,0.29547,0.1881,25.384,24.54,25.201
1.0,0.5,27.78,-1.31,28.44,3,3,-2.88e-05,0.000184,-0.000306,-0.000323,-0.00037,-0.000297,0.87044,0.1708,-0.8762000000000001,-0.1709,0.6365299999999999,-0.29549,1.45,2.07,0.81796,26.023000000000003,26.440000000000005,29.024,26.610000000000003,1.0604,-2.0569,0.000184,5.389e-09,0.000323,9.806e-08,0.000297,1.094e-07,0.1708,0.14865,0.1709,0.1497,0.29549,0.18807,25.38,24.54,25.21
2.0,0.5,27.81,-1.31,28.44,4,4,-1.3507e-05,0.000168,-0.000319,-0.000309,-0.000374,-0.0002929999999999,0.8703,0.1708,-0.87615,-0.1709,0.6365,-0.29542,2.45,2.0712,0.81716,26.03,26.440000000000005,29.02,26.610000000000003,1.065,-2.0563,0.000168,2.279e-09,0.000309,9.853000000000001e-08,0.0002929999999999,1.094e-07,0.1708,0.1486,0.1709,0.1497,0.29542,0.18802,25.372,24.54,25.21
3.0,0.75,27.81,-1.31,28.44,3,3,-2.18e-05,0.000171,-0.000318,-0.000315,-0.000377,-0.0002909999999999,0.8702,0.17076,-0.87608,-0.1709,0.6365,-0.2954,3.45,2.0726,0.8173600000000001,26.03,26.440000000000005,29.02,26.613,1.0684,-2.0563,0.000171,3.751e-09,0.000315,1.0035e-07,0.0002909999999999,1.0970000000000001e-07,0.17076,0.1486,0.1709,0.1497,0.2954,0.188,25.37,24.54,25.21
4.0,1.0,27.81,-1.31,28.44,4,3,-1.9497e-05,0.000175,-0.000321,-0.000319,-0.000362,-0.000296,0.8702,0.1707,-0.876,-0.17084,0.63649,-0.2954,4.45,2.0737,0.81824,26.03,26.440000000000005,29.02,26.618,1.0709,-2.0557000000000003,0.000175,3.4096e-09,0.000319,1.0265000000000001e-07,0.000296,1.068e-07,0.1707,0.1486,0.17084,0.1496799999999999,0.2954,0.188,25.37,24.54,25.21
5.0,1.0,27.81,-1.31,28.44,3,4,-2.1465e-05,0.000188,-0.000337,-0.000333,-0.000346,-0.000281,0.8702,0.1707,-0.87591,-0.1708,0.6364099999999999,-0.2954,5.45,2.0747,0.8190500000000001,26.03,26.440000000000005,29.012,26.619,1.0739,-2.0558,0.000188,4.073e-09,0.000333,1.127e-07,0.000281,9.661e-08,0.1707,0.1486,0.1708,0.1496,0.2954,0.188,25.367,24.54,25.21
6.0,1.0,27.81,-1.31,28.44,4,3,-2.6600000000000003e-05,0.000186,-0.000332,-0.000326,-0.000343,-0.000281,0.8702,0.17073,-0.8759,-0.1708,0.63633,-0.2954,6.45,2.0758,0.8196999999999999,26.03,26.440000000000005,29.01,26.62,1.077,-2.0549,0.000186,4.936e-09,0.000326,1.0771e-07,0.000281,9.597e-08,0.17073,0.1486,0.1708,0.1496,0.2954,0.188,25.36,24.54,25.21
7.0,1.0,27.81,-1.31,28.44,3,3,-1.83e-05,0.000184,-0.00033,-0.0002929999999999,-0.00034,-0.000279,0.8701599999999999,0.1707199999999999,-0.87586,-0.1708,0.6363,-0.2954,7.45,2.076,0.82029,26.033,26.440000000000005,29.01,26.62,1.0798,-2.0541,0.000184,3.402e-09,0.0002929999999999,9.651000000000001e-08,0.000279,9.507e-08,0.1707199999999999,0.1486,0.1708,0.1496,0.2954,0.1879799999999999,25.36,24.54,25.211
8.0,1.0,27.81,-1.31,28.44,4,3,-3.52e-05,0.000185,-0.000342,-0.000305,-0.000342,-0.000294,0.8701000000000001,0.1707,-0.8758100000000001,-0.1708,0.6363,-0.2954,8.45,2.0757000000000003,0.8204499999999999,26.035000000000004,26.440000000000005,29.01,26.619,1.0821,-2.0536,0.000185,6.485e-09,0.000305,1.0453e-07,0.000294,1.0054e-07,0.1707,0.1485199999999999,0.1708,0.1496,0.2954,0.18797,25.36,24.54,25.213
9.0,1.0,27.81,-1.31,28.47,3,4,-2.79e-05,0.000176,-0.000342,-0.000312,-0.000343,-0.0003009999999999,0.8701000000000001,0.1707,-0.87576,-0.1708,0.63629,-0.2954,9.45,2.0754,0.82011,26.04,26.440000000000005,29.01,26.62,1.0844,-2.053,0.000176,4.9469999999999996e-09,0.000312,1.0633e-07,0.0003009999999999,1.0270000000000001e-07,0.1707,0.1485,0.1708,0.1496,0.2954,0.18792,25.355,24.54,25.22
10.0,1.0,27.81,-1.31,28.5,4,3,-2.97e-05,0.000167,-0.000341,-0.000312,-0.000339,-0.000282,0.8699999999999999,0.1707,-0.8756999999999999,-0.1708,0.6362099999999999,-0.2954,10.45,2.0765,0.82119,26.04,26.440000000000005,29.01,26.616000000000003,1.0854,-2.0527,0.000167,5.016e-09,0.000312,1.066e-07,0.000282,9.576e-08,0.1707,0.1485,0.1708,0.1496,0.2954,0.1879,25.35,24.54,25.213
11.0,1.0,27.81,-1.31,28.5,4,3,-2.26e-05,0.00017,-0.000332,-0.000318,-0.000339,-0.0002859999999999,0.8699999999999999,0.1707,-0.87569,-0.1708,0.6363,-0.2954,11.45,2.0769,0.8222799999999999,26.04,26.440000000000005,29.01,26.611,1.0867,-2.052,0.00017,3.89e-09,0.000318,1.046e-07,0.0002859999999999,9.719e-08,0.1707,0.1485,0.1708,0.14952,0.2954,0.18796,25.35,24.54,25.211
12.0,1.0,27.81,-1.31,28.5,3,4,-2.2621e-05,0.000149,-0.00034,-0.000305,-0.000329,-0.000279,0.8699999999999999,0.1707,-0.8756,-0.1708,0.63638,-0.2954,12.45,2.0774,0.8252499999999999,26.039,26.440000000000005,29.01,26.610000000000003,1.0881,-2.0519000000000003,0.000149,3.348e-09,0.000305,1.04e-07,0.000279,9.175e-08,0.1707,0.1485,0.1708,0.1495,0.2954,0.188,25.35,24.539,25.21
13.0,1.0,27.81,-1.31,28.5,4,3,-3.81e-05,0.00014,-0.000339,-0.000304,-0.000332,-0.000264,0.8699999999999999,0.1707,-0.8756,-0.1708,0.6364,-0.29546,13.45,2.0794,0.8289899999999999,26.04,26.440000000000005,29.01,26.610000000000003,1.0902,-2.0517,0.00014,5.3680000000000005e-09,0.000304,1.0338e-07,0.000264,8.703e-08,0.1707,0.1485,0.1708,0.1495,0.29546,0.188,25.35,24.53,25.208
14.0,1.0,27.81,-1.31,28.5,3,4,-3.95e-05,0.00015,-0.000337,-0.0003109999999999,-0.000332,-0.0002569999999999,0.8701000000000001,0.1707,-0.8756,-0.17079,0.6364,-0.2954299999999999,14.45,2.0809,0.8333600000000001,26.04,26.440000000000005,29.01,26.610000000000003,1.0932,-2.0515,0.00015,5.927e-09,0.0003109999999999,1.054e-07,0.0002569999999999,8.548e-08,0.1707,0.1485,0.17079,0.1495,0.2954299999999999,0.188,25.348000000000003,24.53,25.2
15.0,1.0,27.81,-1.31,28.47,4,3,-3.78e-05,0.000155,-0.000331,-0.000321,-0.000347,-0.000255,0.8701000000000001,0.1707,-0.87561,-0.17079,0.6363099999999999,-0.29534,15.45,2.0819,0.83722,26.039,26.440000000000005,29.01,26.610000000000003,1.0967,-2.0513000000000003,0.000155,5.833e-09,0.000321,1.0720000000000001e-07,0.000255,8.888e-08,0.1707,0.1485,0.17079,0.1495,0.29534,0.18794,25.34,24.53,25.2
16.0,1.0,27.81,-1.31,28.44,3,3,-5.07e-05,0.000157,-0.00032,-0.000327,-0.000341,-0.000271,0.8700699999999999,0.1707,-0.8756600000000001,-0.17079,0.63632,-0.29534,16.45,2.0834,0.8406,26.04,26.440000000000005,29.01,26.610000000000003,1.1003,-2.0517,0.000157,7.875e-09,0.000327,1.0414e-07,0.000271,9.24e-08,0.1707,0.1485,0.17079,0.1495099999999999,0.29534,0.18793,25.34,24.53,25.195
17.0,1.0,27.81,-1.31,28.47,4,4,-4.28e-05,0.000173,-0.000312,-0.000337,-0.000354,-0.00028,0.87004,0.1707,-0.8757100000000001,-0.1708,0.6364,-0.2954,17.45,2.0855,0.8438100000000001,26.039,26.440000000000005,29.01,26.610000000000003,1.1043,-2.0528,0.000173,7.400999999999998e-09,0.000337,1.0485e-07,0.00028,9.907999999999998e-08,0.1707,0.1485,0.1708,0.14959,0.2954,0.188,25.334,24.523,25.19
18.0,1.0,27.81,-1.31,28.5,3,3,-4.18e-05,0.000182,-0.000324,-0.000332,-0.0003599999999999,-0.000281,0.87004,0.1707,-0.87579,-0.1708,0.6364699999999999,-0.29547,18.45,2.0864000000000003,0.84582,26.031,26.440000000000005,29.012,26.610000000000003,1.1076,-2.053,0.000182,7.534e-09,0.000332,1.07e-07,0.000281,1.0055e-07,0.1707,0.1485,0.1708,0.1496,0.29547,0.18807,25.33,24.52,25.19
19.0,1.0,27.81,-1.31,28.5,4,3,-4e-05,0.000174,-0.0003219999999999,-0.000316,-0.000348,-0.000289,0.87013,0.1707,-0.87576,-0.1708,0.6365,-0.2955,19.45,2.088,0.8462,26.03,26.440000000000005,29.02,26.610000000000003,1.11,-2.0528,0.000174,6.8970000000000005e-09,0.000316,1.0202e-07,0.000289,1.0078e-07,0.1707,0.14853,0.1708,0.14959,0.2955,0.1881,25.33,24.52,25.19
20.0,1.0,27.81,-1.31,28.5,3,4,-4.59e-05,0.000177,-0.0003009999999999,-0.000321,-0.000349,-0.000295,0.8702,0.1707,-0.8756999999999999,-0.1708,0.6365,-0.2955,20.45,2.0883,0.8451299999999999,26.03,26.440000000000005,29.02,26.610000000000003,1.1133000000000002,-2.0537,0.000177,8.148e-09,0.000321,9.631e-08,0.000295,1.0301000000000001e-07,0.1707,0.14858,0.1708,0.14957,0.2955,0.1881,25.33,24.52,25.19
21.0,1.0,27.81,-1.31,28.5,4,3,-5.1000000000000006e-05,0.000179,-0.000297,-0.000315,-0.000356,-0.000281,0.8702799999999999,0.17076,-0.8757400000000001,-0.1708,0.63654,-0.2955,21.45,2.0883,0.84335,26.03,26.440000000000005,29.02,26.610000000000003,1.1161,-2.054,0.000179,8.994999999999999e-09,0.000315,9.422e-08,0.000281,1.0038e-07,0.17076,0.1486,0.1708,0.1496,0.2955,0.1881,25.321,24.52,25.19
22.0,1.0,27.81,-1.31,28.5,3,3,-3.97e-05,0.000188,-0.000303,-0.000315,-0.000352,-0.000294,0.8702099999999999,0.1707,-0.87578,-0.1708,0.6366,-0.2955299999999999,22.45,2.0888,0.8420500000000001,26.03,26.440000000000005,29.02,26.610000000000003,1.1175000000000002,-2.0544,0.000188,7.445e-09,0.000315,9.492e-08,0.000294,1.033e-07,0.1707,0.1486,0.1708,0.1496,0.2955299999999999,0.1881,25.321,24.52,25.19
23.0,1.0,27.81,-1.33,28.5,4,4,-4.37e-05,0.000182,-0.000315,-0.000287,-0.000349,-0.000281,0.8702799999999999,0.1707199999999999,-0.8758000000000001,-0.1708,0.6365299999999999,-0.2955,23.45,2.0886,0.84242,26.03,26.440000000000005,29.02,26.610000000000003,1.1194000000000002,-2.055,0.000182,7.892e-09,0.000287,8.978e-08,0.000281,9.788e-08,0.1707199999999999,0.1486,0.1708,0.1496,0.2955,0.1881,25.32,24.52,25.19
24.0,1.0,27.81,-1.35,28.5,3,3,-2.53e-05,0.000199,-0.00034,-0.000274,-0.000339,-0.0002879999999999,0.8703,0.17074,-0.87578,-0.1708,0.6364699999999999,-0.2955,24.45,2.0884,0.8436199999999999,26.03,26.440000000000005,29.02,26.610000000000003,1.1209,-2.0558,0.000199,5.015e-09,0.000274,9.245e-08,0.0002879999999999,9.771e-08,0.17074,0.1486,0.1708,0.1496,0.2955,0.1880799999999999,25.32,24.52,25.189
25.0,1.0,27.81,-1.37,28.5,4,4,-1.9900000000000003e-05,0.00019,-0.000341,-0.000287,-0.000362,-0.000283,0.87029,0.17074,-0.87572,-0.1708,0.6364,-0.2954799999999999,25.45,2.0876,0.84536,26.03,26.440000000000005,29.02,26.610000000000003,1.1226,-2.0563,0.00019,3.7690000000000005e-09,0.000287,9.814e-08,0.000283,1.0211e-07,0.17074,0.1486,0.1708,0.1496,0.2954799999999999,0.188,25.32,24.52,25.183
26.0,1.0,27.81,-1.34,28.5,3,3,-1.3765e-05,0.000188,-0.00035,-0.0003019999999999,-0.000365,-0.000283,0.87019,0.1707,-0.87576,-0.1708,0.63643,-0.29542,26.45,2.0867,0.84769,26.03,26.440000000000005,29.02,26.610000000000003,1.1244,-2.0567,0.000188,2.603e-09,0.0003019999999999,1.063e-07,0.000283,1.0312e-07,0.1707,0.14858,0.1708,0.1496,0.29542,0.188,25.32,24.52,25.18
27.0,1.0,27.81,-1.31,28.5,4,3,-1.63e-05,0.000183,-0.000331,-0.000282,-0.000354,-0.000281,0.8701000000000001,0.1707,-0.8756999999999999,-0.1708,0.6366,-0.29551,27.45,2.085,0.8504400000000001,26.03,26.441000000000003,29.02,26.610000000000003,1.1256,-2.0573,0.000183,2.969e-09,0.000282,9.38e-08,0.000281,1.0009e-07,0.1707,0.1485,0.1708,0.1496,0.29551,0.18813,25.32,24.52,25.18
28.0,1.0,27.81,-1.34,28.5,4,4,-3.5300000000000004e-05,0.000182,-0.000337,-0.0002619999999999,-0.000359,-0.0002879999999999,0.87015,0.1707,-0.8756700000000001,-0.1708,0.63692,-0.29565,28.45,2.0834,0.85348,26.03,26.448,29.02,26.610000000000003,1.128,-2.0581,0.000182,6.4710000000000005e-09,0.0002619999999999,8.817e-08,0.0002879999999999,1.0341e-07,0.1707,0.14856,0.1708,0.14952,0.29565,0.1883,25.32,24.522,25.18
29.0,1.0,27.81,-1.37,28.5,3,3,-4.17e-05,0.000176,-0.000332,-0.00029,-0.000353,-0.0002859999999999,0.87036,0.17076,-0.8756,-0.1708,0.63724,-0.29579,29.45,2.082,0.8564999999999999,26.03,26.45,29.03,26.610000000000003,1.1298,-2.0591,0.000176,7.295e-09,0.00029,9.62e-08,0.0002859999999999,1.0088e-07,0.17076,0.14864,0.1708,0.1495,0.29579,0.18849,25.32,24.526,25.175
30.0,1.0,27.81,-1.37,28.5,4,3,-2.97e-05,0.0001529999999999,-0.000362,-0.0002879999999999,-0.000358,-0.000289,0.87065,0.17081,-0.87565,-0.17079,0.6375599999999999,-0.29595,30.45,2.0809,0.85943,26.03,26.45,29.039,26.610000000000003,1.1317,-2.0608,0.0001529999999999,4.6959999999999995e-09,0.0002879999999999,1.0365e-07,0.000289,1.0369e-07,0.17081,0.14874,0.17079,0.14952,0.29595,0.18868,25.32,24.53,25.17
31.0,1.0,27.81,-1.37,28.5,3,4,-2.79e-05,0.000137,-0.000357,-0.0002929999999999,-0.00035,-0.0002859999999999,0.87096,0.17089,-0.87579,-0.1708,0.63802,-0.29619,31.45,2.0793,0.86331,26.03,26.45,29.054,26.610000000000003,1.1333,-2.0626,0.000137,3.819e-09,0.0002929999999999,1.0468000000000001e-07,0.0002859999999999,1.0046000000000001e-07,0.17089,0.14883,0.1708,0.14959,0.29619,0.18897,25.32,24.53,25.17
32.0,1.0,27.81,-1.37,28.5,4,3,-3.75e-05,0.0001409999999999,-0.000358,-0.0002879999999999,-0.000351,-0.000283,0.87133,0.17094,-0.8759499999999999,-0.1708299999999999,0.6386499999999999,-0.2964799999999999,32.45,2.0777,0.86736,26.03,26.452,29.071,26.610000000000003,1.1352,-2.0647,0.0001409999999999,5.258999999999999e-09,0.0002879999999999,1.0378000000000001e-07,0.000283,9.94e-08,0.17094,0.14894,0.1708299999999999,0.14964,0.2964799999999999,0.18933,25.32,24.53,25.161
33.0,1.0,27.81,-1.37,28.5,3,3,-2.69e-05,0.0001519999999999,-0.000356,-0.000294,-0.000352,-0.000289,0.87185,0.17106,-0.8762000000000001,-0.17089,0.6396200000000001,-0.29697,33.45,2.0765,0.87098,26.03,26.46,29.096,26.610000000000003,1.137,-2.0663,0.0001519999999999,4.096e-09,0.000294,1.0461000000000001e-07,0.000289,1.0249000000000001e-07,0.17106,0.14915,0.17089,0.14972,0.29697,0.18995,25.32,24.53,25.16
34.0,1.0,27.81,-1.37,28.5,4,4,-2.9e-05,0.0001309999999999,-0.000358,-0.000269,-0.000357,-0.000302,0.8725799999999999,0.1712,-0.87646,-0.17095,0.641,-0.29761,34.45,2.0748,0.8738100000000001,26.03,26.467,29.135,26.610000000000003,1.1392,-2.0678,0.0001309999999999,3.812e-09,0.000269,9.650000000000001e-08,0.000302,1.074e-07,0.1712,0.14938,0.17095,0.14981,0.29761,0.19077,25.33,24.536,25.159
35.0,1.0,27.81,-1.37,28.5,3,3,-2.05e-05,0.000162,-0.000359,-0.000281,-0.000339,-0.000296,0.8736499999999999,0.1714,-0.87683,-0.17102,0.64268,-0.29839,35.45,2.0735,0.8760199999999999,26.03,26.474,29.186,26.611,1.1414,-2.0686,0.000162,3.302e-09,0.000281,1.0084e-07,0.000296,9.956e-08,0.1714,0.14975,0.17102,0.14995,0.29839,0.19178,25.331,24.54,25.153
36.0,1.0,27.81,-1.37,28.47,4,4,-8.462e-06,0.000195,-0.000348,-0.0002699999999999,-0.000346,-0.000295,0.8752000000000001,0.17171,-0.8773299999999999,-0.1711,0.6446,-0.29928,36.45,2.0724,0.8772800000000001,26.03,26.485000000000003,29.251,26.62,1.1443,-2.0692,0.000195,1.6727999999999996e-09,0.0002699999999999,9.439e-08,0.000295,1.0114e-07,0.17171,0.15028,0.1711,0.15012,0.29928,0.19291,25.341,24.546,25.151
37.0,1.0,27.81,-1.37,28.44,3,3,-1.0452e-05,0.000182,-0.000348,-0.000287,-0.000343,-0.000276,0.8771000000000001,0.1720799999999999,-0.87806,-0.17123,0.64677,-0.30023,37.45,2.0708,0.87791,26.03,26.501,29.329,26.625,1.1465,-2.0696,0.000182,1.8895999999999998e-09,0.000287,9.925e-08,0.000276,9.420000000000001e-08,0.1720799999999999,0.15092,0.17123,0.15035,0.30023,0.19418,25.355,24.554,25.152
38.0,1.0,27.84,-1.405,28.47,4,3,-1.2015e-05,0.000175,-0.000348,-0.000285,-0.000337,-0.000267,0.8792500000000001,0.17251,-0.8791800000000001,-0.17146,0.64917,-0.30134,38.45,2.0694,0.87869,26.036,26.521,29.418,26.633,1.1487,-2.0699,0.000175,2.0822e-09,0.000285,9.971e-08,0.000267,9.011e-08,0.17251,0.1516799999999999,0.17146,0.15074,0.30134,0.19562,25.374,24.564,25.16
39.0,1.0,27.87,-1.44,28.5,3,4,-1.3986e-05,0.000177,-0.000352,-0.00029,-0.000352,-0.000263,0.88177,0.173,-0.88059,-0.17172,0.65145,-0.30245,39.45,2.0685,0.87991,26.04,26.547000000000004,29.52,26.645,1.1521,-2.0708,0.000177,2.501e-09,0.00029,1.025e-07,0.000263,9.279e-08,0.173,0.15256,0.17172,0.15123,0.30245,0.19705,25.395,24.576,25.16
40.0,1.0,27.84,-1.44,28.5,4,3,-1.0884e-05,0.000193,-0.000339,-0.000282,-0.000361,-0.0002619999999999,0.8846,0.17355,-0.88225,-0.17207,0.65348,-0.30343,40.45,2.0675,0.8815199999999999,26.041,26.576,29.625,26.661,1.1559,-2.0717000000000003,0.000193,2.1021e-09,0.000282,9.508e-08,0.0002619999999999,9.475e-08,0.17355,0.15355,0.17207,0.1518,0.30343,0.19827,25.42,24.594,25.16
41.0,1.0,27.81,-1.44,28.5,3,3,-2.83e-05,0.000186,-0.000347,-0.0002619999999999,-0.000369,-0.000271,0.8873300000000001,0.17409,-0.88421,-0.17243,0.65569,-0.30444,41.45,2.0676,0.88384,26.05,26.612,29.727,26.678000000000004,1.1593,-2.0718,0.000186,5.3079999999999995e-09,0.0002619999999999,9.114e-08,0.000271,9.922e-08,0.17409,0.15446,0.17243,0.15247,0.30444,0.19962,25.452,24.611,25.163
42.0,1.0,27.81,-1.405,28.5,4,4,-2.41e-05,0.000166,-0.000353,-0.000265,-0.000375,-0.000274,0.88993,0.1746,-0.88641,-0.17285,0.65845,-0.30571,42.45,2.0681000000000003,0.8866099999999999,26.057,26.651,29.84,26.701,1.1634,-2.0724,0.000166,4.076e-09,0.000265,9.361e-08,0.000274,1.0234e-07,0.1746,0.15537,0.17285,0.15323,0.30571,0.2012999999999999,25.487,24.632,25.17
43.0,1.0,27.81,-1.37,28.5,4,3,-2.3e-05,0.000152,-0.000358,-0.000295,-0.000367,-0.0002729999999999,0.89277,0.17514,-0.88867,-0.1733,0.6612199999999999,-0.30695,43.45,2.0692,0.89001,26.067,26.692,29.961,26.726,1.1678,-2.0722,0.000152,3.5059999999999997e-09,0.000295,1.0550000000000001e-07,0.0002729999999999,9.942e-08,0.17514,0.15636,0.1733,0.15401,0.30695,0.2029599999999999,25.526,24.657,25.179
44.0,1.0,27.81,-1.37,28.5,3,4,-2.44e-05,0.000163,-0.000346,-0.0002749999999999,-0.000374,-0.000266,0.89604,0.17578,-0.8909,-0.17373,0.6642699999999999,-0.30839,44.45,2.0696,0.8933899999999999,26.082,26.74,30.09,26.756,1.1727,-2.0727,0.000163,3.966e-09,0.0002749999999999,9.436e-08,0.000266,9.956e-08,0.17578,0.1575099999999999,0.17373,0.15478,0.30839,0.2048499999999999,25.568,24.687,25.188
45.0,1.0,27.81,-1.37,28.5,4,3,-1.64e-05,0.000164,-0.000341,-0.00028,-0.000359,-0.000278,0.89948,0.17646,-0.8933,-0.1742,0.66753,-0.30988,45.45,2.0703,0.8965,26.098000000000003,26.794,30.231,26.789,1.1785,-2.072,0.000164,2.676e-09,0.00028,9.587e-08,0.000278,1.0023e-07,0.17646,0.1587299999999999,0.1742,0.1556,0.30988,0.20686,25.615,24.719,25.202
46.0,1.0,27.81,-1.37,28.52,3,4,-2.13e-05,0.000155,-0.000336,-0.0002859999999999,-0.000355,-0.000279,0.9033,0.17721,-0.8960100000000001,-0.17475,0.67011,-0.3111,46.45,2.0719000000000003,0.89879,26.118,26.852,30.37,26.828,1.1841000000000002,-2.0724,0.000155,3.285e-09,0.0002859999999999,9.533000000000001e-08,0.000279,9.871e-08,0.17721,0.16007,0.17475,0.15655,0.3111,0.20847,25.666000000000004,24.755000000000003,25.219
47.0,1.0,27.81,-1.37,28.54,4,3,-2e-05,0.000169,-0.00035,-0.0002819999999999,-0.000359,-0.000276,0.9072,0.17798,-0.89893,-0.17532,0.67269,-0.31229,47.45,2.0732,0.90162,26.14,26.913,30.503,26.871,1.1898,-2.0731,0.000169,3.312e-09,0.0002819999999999,9.885e-08,0.000276,9.933e-08,0.17798,0.16146,0.17532,0.1576,0.31229,0.2100699999999999,25.723000000000003,24.797,25.238
48.0,1.0,27.81,-1.37,28.56,3,4,-2.8476e-05,0.000171,-0.000345,-0.000282,-0.000362,-0.000283,0.91071,0.1786599999999999,-0.90216,-0.17597,0.67533,-0.31353,48.45,2.0748,0.90525,26.165,26.978,30.637,26.916000000000004,1.1957,-2.0734,0.000171,4.791e-09,0.000282,9.713e-08,0.000283,1.0243999999999998e-07,0.1786599999999999,0.16271,0.17597,0.15876,0.31353,0.2117399999999999,25.783,24.841,25.26
49.0,1.0,27.81,-1.405,28.56,4,3,-3.5300000000000004e-05,0.000169,-0.00034,-0.0002729999999999,-0.0003599999999999,-0.000297,0.91411,0.17932,-0.9055,-0.17663,0.67784,-0.31475,49.45,2.0763000000000003,0.90955,26.194,27.047,30.765,26.967,1.2012,-2.0738,0.000169,5.96e-09,0.0002729999999999,9.254e-08,0.000297,1.071e-07,0.17932,0.16392,0.17663,0.15993,0.31475,0.21335,25.846,24.89,25.285
50.0,1.0,27.81,-1.44,28.56,3,4,-4.45e-05,0.000176,-0.000346,-0.0002569999999999,-0.000366,-0.0002909999999999,0.91756,0.18,-0.90868,-0.17726,0.68047,-0.31592,50.45,2.079,0.91424,26.227,27.118,30.893,27.021,1.2067,-2.0744,0.000176,7.82e-09,0.0002569999999999,8.860000000000001e-08,0.0002909999999999,1.067e-07,0.18,0.16515,0.17726,0.16105,0.31592,0.21497,25.910000000000004,24.942,25.311
51.0,1.0,27.84,-1.44,28.59,4,3,-3.84e-05,0.000173,-0.000335,-0.000283,-0.000367,-0.000285,0.92091,0.18064,-0.91178,-0.17786,0.683,-0.31709,51.45,2.0812,0.91852,26.261000000000003,27.191000000000003,31.016,27.079,1.2127,-2.075,0.000173,6.6520000000000014e-09,0.000283,9.453e-08,0.000285,1.0485e-07,0.18064,0.16636,0.17786,0.16218,0.31709,0.21657,25.979000000000003,24.997,25.342
52.0,1.0,27.87,-1.44,28.62,3,4,-4.4e-05,0.000191,-0.000334,-0.000292,-0.000356,-0.000267,0.92432,0.18133,-0.91492,-0.17848,0.68565,-0.31832,52.45,2.084,0.92272,26.3,27.265,31.138,27.139,1.2192,-2.0754,0.000191,8.399999999999999e-09,0.000292,9.854e-08,0.000267,9.453000000000001e-08,0.18133,0.16762,0.17848,0.1633,0.31832,0.2182599999999999,26.047,25.053,25.377
53.0,1.0,27.87,-1.44,28.62,4,3,-4.23e-05,0.000201,-0.00034,-0.000281,-0.000355,-0.0002699999999999,0.92765,0.182,-0.91805,-0.17909,0.68831,-0.3195199999999999,53.45,2.0869,0.92671,26.341,27.342,31.262,27.2,1.2263,-2.076,0.000201,8.438e-09,0.000281,9.541e-08,0.0002699999999999,9.532000000000001e-08,0.182,0.16882,0.17909,0.16441,0.3195199999999999,0.21994,26.116,25.113,25.414
54.0,1.0,27.87,-1.44,28.62,3,4,-4.54e-05,0.000165,-0.000319,-0.000284,-0.000346,-0.0002699999999999,0.93115,0.18267,-0.92122,-0.1797099999999999,0.69065,-0.32065,54.45,2.0897,0.93045,26.386000000000003,27.421,31.382,27.265,1.2337,-2.0767,0.000165,7.331e-09,0.000284,9.051000000000001e-08,0.0002699999999999,9.338e-08,0.18267,0.17008,0.1797099999999999,0.16555,0.32065,0.22144,26.187,25.176,25.454
55.0,1.0,27.87,-1.44,28.655,4,3,-6.04e-05,0.00016,-0.000346,-0.00028,-0.000357,-0.000272,0.93464,0.18334,-0.92434,-0.18033,0.69294,-0.32169,55.45,2.0921,0.93439,26.432,27.5,31.497000000000003,27.33,1.2405000000000002,-2.0775,0.00016,9.543e-09,0.00028,9.668e-08,0.000272,9.700000000000001e-08,0.18334,0.17137,0.18033,0.16668,0.32169,0.2229,26.26,25.24,25.497
56.0,1.0,27.87,-1.44,28.69,3,4,-4.6500000000000005e-05,0.000164,-0.000341,-0.000282,-0.000361,-0.0002729999999999,0.93783,0.18398,-0.92752,-0.1809299999999999,0.6952200000000001,-0.32275,56.45,2.0947000000000005,0.93787,26.48,27.58,31.608,27.399,1.2472,-2.0788,0.000164,7.651e-09,0.000282,9.615e-08,0.0002729999999999,9.808e-08,0.18398,0.17254,0.1809299999999999,0.16782,0.32275,0.22439,26.333,25.303,25.544
